2024-03-24 13:53:55,374 AutoFE.py:30 __init__ INFO | Namespace(cuda='0', epochs=300, ppo_epochs=20, episodes=10, file_name='lymphography', mode='classify', model='rf', metric='f1', seed=1, train_size=0.7, cv=5, shuffle=False, d_model=128, d_k=32, d_v=32, d_ff=64, n_heads=6, worker=1, steps_num=5, lr=0.0001, entropy_weight=0.0001, baseline_weight=0.95, gama=0.9, gae_lambda=0.95, batch_size=4, c_columns=['V0', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17'], d_columns=[], target='label')
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.7303, 0.6754, 0.5402, 0.4106, 0.5736],cv:[ 0.03333333 -0.1         0.          0.03448276 -0.10344828],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.6589, 0.6657, 0.6418, 0.7016, 0.7276],cv:[ 0.06666667  0.          0.03333333  0.13793103 -0.10344828],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.5653, 0.5407, 0.4966, 0.4549, 0.5048],cv:[ 0.         -0.06666667 -0.03333333  0.13793103 -0.17241379],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.703, 0.5609, 0.5793, 0.4568, 0.6021],cv:[ 0.06666667 -0.13333333  0.03333333  0.10344828 -0.06896552],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.5883, 0.6133, 0.5899, 0.62, 0.62],cv:[ 0.03333333 -0.06666667  0.06666667  0.         -0.10344828],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.3825, 0.6214, 0.3584, 0.3759, 0.5441],cv:[-0.03333333 -0.2         0.1         0.          0.        ],
2024-03-24 13:55:00,313 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.4591, 0.6667, 0.6271, 0.6579, 0.4713],cv:[ 0.06666667 -0.1        -0.03333333  0.10344828 -0.17241379],
2024-03-24 13:55:00,314 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.6189, 0.7361, 0.4172, 0.5839, 0.3853],cv:[ 0.1        -0.23333333  0.03333333 -0.03448276 -0.10344828],
2024-03-24 13:55:00,314 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.6214, 0.58, 0.3306, 0.7513, 0.6841],cv:[ 0.  -0.1  0.   0.   0. ],
2024-03-24 13:55:00,314 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.572, 0.6474, 0.5989, 0.7297, 0.7133],cv:[ 0.1         0.          0.06666667  0.         -0.10344828],
2024-03-24 13:55:00,314 AutoFE.py:170 fit_attention INFO | epoch:2,baseline:[0.58997 0.63076 0.518   0.57426 0.58262],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 13:55:00,314 AutoFE.py:176 fit_attention INFO | top_1:score:0.8314942528735634
2024-03-24 13:55:00,314 AutoFE.py:176 fit_attention INFO | top_2:score:0.8314942528735634
2024-03-24 13:55:00,314 AutoFE.py:176 fit_attention INFO | top_3:score:0.8314942528735632
2024-03-24 13:55:00,314 AutoFE.py:176 fit_attention INFO | top_4:score:0.831264367816092
2024-03-24 13:55:00,314 AutoFE.py:176 fit_attention INFO | top_5:score:0.8310344827586208
2024-03-24 13:55:01,268 ppo.py:150 update INFO | total_loss_c:4.23998488736144,actor_loss:4.318574426591311,entory_loss:-0.0785895362496376
2024-03-24 13:55:02,434 ppo.py:150 update INFO | total_loss_c:4.232208224766143,actor_loss:4.3107971508132295,entory_loss:-0.07858892530202866
2024-03-24 13:55:03,675 ppo.py:150 update INFO | total_loss_c:4.217346590623933,actor_loss:4.295934928075153,entory_loss:-0.0785883367061615
2024-03-24 13:55:04,866 ppo.py:150 update INFO | total_loss_c:4.19679957995013,actor_loss:4.275387357117689,entory_loss:-0.07858777046203613
2024-03-24 13:55:06,063 ppo.py:150 update INFO | total_loss_c:4.171562472163076,actor_loss:4.250149706928368,entory_loss:-0.07858723402023315
2024-03-24 13:55:07,279 ppo.py:150 update INFO | total_loss_c:4.14240077467041,actor_loss:4.220987483424711,entory_loss:-0.07858671247959137
2024-03-24 13:55:08,510 ppo.py:150 update INFO | total_loss_c:4.109929518386343,actor_loss:4.188515707835176,entory_loss:-0.07858619093894958
2024-03-24 13:55:09,708 ppo.py:150 update INFO | total_loss_c:4.074652258589903,actor_loss:4.153237930223384,entory_loss:-0.0785856768488884
2024-03-24 13:55:10,883 ppo.py:150 update INFO | total_loss_c:4.036989085333872,actor_loss:4.115574236916828,entory_loss:-0.07858515530824661
2024-03-24 13:55:12,049 ppo.py:150 update INFO | total_loss_c:3.997294924333745,actor_loss:4.075879545435362,entory_loss:-0.07858461886644363
2024-03-24 13:55:13,296 ppo.py:150 update INFO | total_loss_c:3.955871065870095,actor_loss:4.034455143079329,entory_loss:-0.07858408242464066
2024-03-24 13:55:14,460 ppo.py:150 update INFO | total_loss_c:3.912975791594216,actor_loss:3.991559305539557,entory_loss:-0.07858350872993469
2024-03-24 13:55:15,664 ppo.py:150 update INFO | total_loss_c:3.86882968524849,actor_loss:3.9474126165584282,entory_loss:-0.07858293503522873
2024-03-24 13:55:16,848 ppo.py:150 update INFO | total_loss_c:3.8236230861524363,actor_loss:3.902205410240056,entory_loss:-0.07858232408761978
2024-03-24 13:55:18,031 ppo.py:150 update INFO | total_loss_c:3.777519246633179,actor_loss:3.856100933696158,entory_loss:-0.07858168333768845
2024-03-24 13:55:19,247 ppo.py:150 update INFO | total_loss_c:3.7306592657507793,actor_loss:3.8092402837516204,entory_loss:-0.07858102768659592
2024-03-24 13:55:20,432 ppo.py:150 update INFO | total_loss_c:3.6831651026263814,actor_loss:3.7617454225078206,entory_loss:-0.07858031988143921
2024-03-24 13:55:21,600 ppo.py:150 update INFO | total_loss_c:3.635140668765061,actor_loss:3.7137202555093696,entory_loss:-0.07857958972454071
2024-03-24 13:55:22,768 ppo.py:150 update INFO | total_loss_c:3.586674875824338,actor_loss:3.6652536921786125,entory_loss:-0.07857882231473923
2024-03-24 13:55:23,928 ppo.py:150 update INFO | total_loss_c:3.5378449043947344,actor_loss:3.61642291012584,entory_loss:-0.07857800275087357
2024-03-24 13:55:25,961 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:26,004 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:26,049 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:26,099 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:26,151 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:26,206 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:26,250 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:26,295 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:26,341 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:26,390 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:26,444 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:26,488 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:26,534 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:26,582 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:26,634 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:26,688 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:26,732 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:26,777 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:26,824 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:26,875 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:26,930 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:26,971 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:27,018 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:27,067 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:27,118 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:27,173 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:27,217 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:27,263 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:27,311 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:27,362 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:27,418 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:27,461 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:27,510 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:27,560 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:27,611 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:27,668 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:27,713 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:27,758 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:27,807 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:27,857 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:27,911 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:27,955 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:28,001 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:28,050 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:28,101 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:28,156 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:28,201 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:28,247 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:28,296 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:28,348 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:28,404 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.6269, 0.6418, 0.3706, 0.6694, 0.4933],cv:[ 0.06666667 -0.16666667  0.          0.         -0.10344828],
2024-03-24 13:55:28,404 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.6271, 0.5253, 0.5483, 0.6363, 0.54],cv:[ 0.03333333 -0.13333333  0.06666667 -0.03448276 -0.06896552],
2024-03-24 13:55:28,404 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.7768, 0.4048, 0.5816, 0.4795, 0.5644],cv:[ 0.1        -0.06666667  0.06666667  0.06896552 -0.17241379],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.7549, 0.7754, 0.506, 0.6329, 0.5984],cv:[ 0.03333333 -0.2         0.          0.10344828  0.03448276],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.4779, 0.4722, 0.5055, 0.594, 0.4025],cv:[ 0.         -0.13333333  0.03333333  0.         -0.20689655],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.5467, 0.5402, 0.6262, 0.3844, 0.5057],cv:[ 0.06666667 -0.1        -0.03333333  0.06896552 -0.13793103],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.5952, 0.4225, 0.5372, 0.5087, 0.5538],cv:[ 0.03333333 -0.13333333  0.06666667  0.06896552 -0.10344828],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.7037, 0.6349, 0.4729, 0.6515, 0.5605],cv:[ 0.1        -0.13333333  0.03333333  0.06896552 -0.10344828],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.6683, 0.5648, 0.5041, 0.5455, 0.6575],cv:[ 0.06666667 -0.1        -0.03333333  0.          0.        ],
2024-03-24 13:55:28,407 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.6963, 0.6628, 0.5938, 0.5179, 0.3338],cv:[-0.03333333 -0.26666667  0.          0.06896552 -0.10344828],
2024-03-24 13:55:28,408 AutoFE.py:170 fit_attention INFO | epoch:3,baseline:[0.64738 0.56447 0.52462 0.56201 0.52099],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 13:55:28,408 AutoFE.py:176 fit_attention INFO | top_1:score:0.8445977011494252
2024-03-24 13:55:28,408 AutoFE.py:176 fit_attention INFO | top_2:score:0.8443678160919541
2024-03-24 13:55:28,408 AutoFE.py:176 fit_attention INFO | top_3:score:0.83816091954023
2024-03-24 13:55:28,408 AutoFE.py:176 fit_attention INFO | top_4:score:0.8314942528735634
2024-03-24 13:55:28,408 AutoFE.py:176 fit_attention INFO | top_5:score:0.8314942528735634
2024-03-24 13:55:29,309 ppo.py:150 update INFO | total_loss_c:9.817472594763789,actor_loss:9.89604916998342,entory_loss:-0.07857658714056015
2024-03-24 13:55:30,489 ppo.py:150 update INFO | total_loss_c:9.812198856840329,actor_loss:9.890774640808301,entory_loss:-0.07857578247785568
2024-03-24 13:55:31,689 ppo.py:150 update INFO | total_loss_c:9.803580528317102,actor_loss:9.882155576167712,entory_loss:-0.07857505232095718
2024-03-24 13:55:32,838 ppo.py:150 update INFO | total_loss_c:9.792093685764545,actor_loss:9.870668052632087,entory_loss:-0.07857436686754227
2024-03-24 13:55:34,017 ppo.py:150 update INFO | total_loss_c:9.778123513372858,actor_loss:9.856697249921282,entory_loss:-0.07857373356819153
2024-03-24 13:55:35,209 ppo.py:150 update INFO | total_loss_c:9.761994161166562,actor_loss:9.840567305393828,entory_loss:-0.07857315242290497
2024-03-24 13:55:36,366 ppo.py:150 update INFO | total_loss_c:9.743981147077553,actor_loss:9.822553740706914,entory_loss:-0.0785725936293602
2024-03-24 13:55:37,534 ppo.py:150 update INFO | total_loss_c:9.724322466105617,actor_loss:9.802894539684452,entory_loss:-0.07857207208871841
2024-03-24 13:55:38,703 ppo.py:150 update INFO | total_loss_c:9.703224490292257,actor_loss:9.781796069152541,entory_loss:-0.07857158035039902
2024-03-24 13:55:39,868 ppo.py:150 update INFO | total_loss_c:9.680867235594553,actor_loss:9.759438335382503,entory_loss:-0.07857110351324081
2024-03-24 13:55:41,076 ppo.py:150 update INFO | total_loss_c:9.657408355538905,actor_loss:9.735978994880975,entory_loss:-0.0785706415772438
2024-03-24 13:55:42,253 ppo.py:150 update INFO | total_loss_c:9.632986133836935,actor_loss:9.711556323908994,entory_loss:-0.07857018709182739
2024-03-24 13:55:43,401 ppo.py:150 update INFO | total_loss_c:9.607722588616795,actor_loss:9.686292332399077,entory_loss:-0.07856974750757217
2024-03-24 13:55:44,566 ppo.py:150 update INFO | total_loss_c:9.581725283380527,actor_loss:9.660294583108206,entory_loss:-0.07856930047273636
2024-03-24 13:55:45,718 ppo.py:150 update INFO | total_loss_c:9.55508802082211,actor_loss:9.633656872769894,entory_loss:-0.07856885343790054
2024-03-24 13:55:46,907 ppo.py:150 update INFO | total_loss_c:9.52789487270623,actor_loss:9.606463270168598,entory_loss:-0.07856839895248413
2024-03-24 13:55:48,097 ppo.py:150 update INFO | total_loss_c:9.500219215326583,actor_loss:9.578787147872722,entory_loss:-0.07856792211532593
2024-03-24 13:55:49,311 ppo.py:150 update INFO | total_loss_c:9.472125392598178,actor_loss:9.550692849052217,entory_loss:-0.07856745272874832
2024-03-24 13:55:50,591 ppo.py:150 update INFO | total_loss_c:9.44367114863614,actor_loss:9.522238114841974,entory_loss:-0.07856696099042892
2024-03-24 13:55:51,870 ppo.py:150 update INFO | total_loss_c:9.414905387020038,actor_loss:9.493471845096277,entory_loss:-0.07856646180152893
2024-03-24 13:55:53,973 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:54,017 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:54,063 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:54,113 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:54,163 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:54,217 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:54,260 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:54,305 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:54,353 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:54,404 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:54,456 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:54,501 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:54,547 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:54,597 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:54,650 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:54,706 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:54,750 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:54,796 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:54,847 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:54,897 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:54,955 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:54,998 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:55,044 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:55,093 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:55,145 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:55,199 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:55,243 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:55,289 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:55,338 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:55,389 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:55,444 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:55,487 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:55,534 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:55,583 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:55,635 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:55,690 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:55,734 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:55,780 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:55,828 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:55,878 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:55,933 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:55,978 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:56,024 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:56,073 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:56,127 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:56,184 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 13:55:56,230 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 13:55:56,277 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 13:55:56,326 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 13:55:56,380 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 13:55:56,435 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.7549, 0.54, 0.5115, 0.4986, 0.5416],cv:[ 0.03333333 -0.16666667  0.03333333  0.03448276 -0.06896552],
2024-03-24 13:55:56,435 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.5248, 0.6133, 0.6, 0.6501, 0.5067],cv:[ 0.06666667 -0.16666667  0.06666667  0.         -0.10344828],
