V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,label
595.8,458.7,1290.1,18733.8,4458.0,794.8,956.3,1814.4,10816.9,2664.3,279.3,2890.1,2093.0,1452.1,324.3,869.3,361.3,202.0,974.2,968.7,5014.2,1072.1,1028.8,48.9,958.7,162.9,20.6,102.9,737.5,2291.4,118.3,2207.1,1580.4,2699.5,1168.4,677.9,164.8,251.1,250.5,334.2,515.5,228.1,971.4,2013.8,2780.5,2352.3,51005.0,1880.3,1870.3,1870.0,2114.0,2595.2,928.8,1402.1,1216.9,1955.0,7935.8,2438.7,312.3,286.0,774.0,367.8,2341.5,52264.3,176.8,172.5,269.5,312.4,1306.1,866.7,324.5,1630.4,5759.0,19.7,255.8,897.9,844.0,106.5,3628.7,903.9,4152.8,395.2,1965.2,435.3,664.3,565.4,882.1,173.3,594.8,167.3,407.9,318.3,1490.6,1028.3,767.3,1698.3,543.7,224.3,373.0,1719.3,1
108.9,353.6,26.2,34284.9,1314.1,1230.5,974.3,2767.8,2450.9,2429.8,869.7,327.0,532.5,672.6,172.4,162.6,7156.4,56.6,483.8,1535.5,215.4,200.7,12.6,362.0,747.8,78.6,8.6,12.2,495.5,340.7,52.8,1012.7,958.7,4580.4,745.8,566.2,47582.3,44.9,29.4,263.5,66.8,162.4,3090.2,139.3,1076.5,1449.4,19464.9,19.2,2079.2,700.7,916.2,1011.0,1102.0,2296.6,517.8,453.7,2647.1,934.7,50.0,186.3,195.2,86.7,817.6,19962.3,83.7,122.6,714.4,284.8,470.3,1796.7,692.7,919.4,1226.2,10.1,169.7,383.7,159.1,102.4,596.1,2053.0,2760.3,550.8,105.5,196.6,181.5,279.1,240.2,313.5,2285.9,85.5,302.3,85.4,635.6,3624.3,274.8,369.1,385.7,9.7,16.7,595.2,1
191.5,120.2,141.8,33139.4,721.5,713.9,319.6,946.2,1070.6,248.5,866.7,298.0,470.2,275.2,132.9,734.6,3667.9,134.3,56.0,96.6,93.6,34.6,104.4,23.5,174.7,88.9,41.5,2.9,88.1,189.0,162.5,729.0,503.3,384.5,154.1,193.6,519.8,37.9,8.0,335.7,22.5,289.2,2093.1,252.9,390.2,121.3,42963.3,84.9,2883.8,440.2,421.4,1589.7,742.4,2018.3,188.1,219.1,1172.0,1872.7,108.4,58.8,57.7,296.1,140.5,38554.9,237.0,422.3,413.5,20.7,548.3,585.3,546.2,445.0,272.8,18.4,22.9,231.7,175.7,89.6,604.8,1431.2,1280.1,295.0,27.7,81.4,3964.4,295.0,42.3,41.7,280.5,108.8,212.2,127.2,1182.5,3993.7,157.5,236.6,1306.2,211.3,29.2,124.3,1
663.3,62.5,618.7,20979.1,6843.8,80.2,108.8,295.5,5148.6,1004.3,554.2,2348.7,696.7,849.1,10.3,127.1,577.6,18666.4,35.3,296.9,611.1,951.8,22.2,11.9,201.1,42.0,37.0,2.5,24.7,477.2,1.5,1141.9,1877.3,846.0,351.4,44.8,2247.8,38.4,0.4,746.2,586.4,25.1,252.7,201.9,463.0,92.8,4261.9,89.7,650.4,79.7,87.3,130.0,342.0,724.8,177.3,1375.4,3177.5,1042.9,11.7,19.1,25.3,122.1,537.1,4563.1,23.0,58.9,2509.6,64.2,248.8,2722.1,229.8,309.8,2296.3,22.7,120.8,101.5,483.4,4.4,117.8,1921.7,3357.5,211.5,254.8,59.0,1241.2,331.9,57.9,219.2,562.1,13.9,63.5,189.2,299.2,395.3,747.5,418.1,425.8,752.0,5.5,19.9,1
1554.3,18539.6,186.6,20459.6,19004.9,8837.6,4270.7,30891.2,56795.6,3777.3,363.7,16428.5,1785.0,7130.7,3423.3,5449.1,3057.5,366.8,31416.6,49.8,10949.0,512.5,1437.2,1175.7,59.1,1022.5,10.4,3686.0,223.2,4072.5,67.7,5314.5,1080.0,514.9,1052.2,287.0,130.8,691.2,640.8,234.5,1121.6,258.2,2570.2,6057.3,2945.9,49177.7,76584.1,1236.9,3795.4,8306.8,15394.8,15627.4,1199.4,3073.4,2079.4,11345.6,31079.2,5101.0,1701.1,6064.9,4313.3,3063.7,7616.2,60748.0,569.3,915.5,440.5,3062.1,2051.5,194.4,6637.6,11826.9,32365.0,4834.7,13085.8,932.0,1831.0,554.9,9104.0,2169.3,8536.6,906.6,5986.9,4837.9,2028.2,2166.2,3998.6,368.4,1208.8,2269.8,310.2,5441.0,387.2,4139.8,25.0,10639.8,2463.8,10.4,1758.2,37782.3,1
384.9,1747.2,264.8,21725.5,3014.8,529.0,687.4,1901.3,11125.0,1519.1,662.1,845.0,404.8,1095.1,459.7,895.8,717.2,59.0,2568.7,96.6,1582.0,735.5,759.1,75.5,167.4,22.8,28.3,322.7,370.1,805.8,280.2,1081.7,1280.2,263.5,579.6,387.3,89.6,133.9,109.6,583.7,223.7,320.1,455.0,966.0,2161.5,6550.0,47829.6,7721.7,990.0,1558.9,2465.2,2896.5,569.5,989.5,545.1,923.4,3104.8,2014.5,109.9,173.5,462.9,727.5,1351.5,49564.7,373.6,679.4,391.4,402.6,942.3,322.1,352.0,1979.3,2970.4,791.4,1724.0,1104.7,462.9,7.8,1211.8,797.3,2898.8,591.6,1811.8,647.0,621.1,774.6,247.9,30.7,473.1,428.1,229.3,391.1,315.9,499.7,229.5,1006.9,381.5,29.7,326.9,3594.0,1
2286.7,17526.3,166.2,31060.7,3818.5,3761.6,2972.4,19760.1,35268.5,2938.3,656.8,1814.4,485.1,3064.3,697.5,632.4,940.3,1978.9,3002.7,8.3,2124.6,839.3,1438.4,219.2,460.1,196.8,14.7,1016.3,723.9,1712.2,187.2,1826.7,1733.0,316.4,1187.1,624.2,21.4,1107.0,1069.3,1035.3,1104.3,453.1,1339.6,2285.6,2445.1,46471.4,73907.6,642.3,3306.9,2752.2,4034.2,4421.5,893.4,1845.5,713.0,2608.5,6682.7,2077.7,498.7,28.0,94.6,876.6,1375.6,77037.5,1407.7,2062.5,712.0,3621.8,1236.1,538.4,232.1,2454.8,8666.1,1973.0,3599.4,1188.0,730.3,611.7,2825.7,993.4,3853.0,1655.4,2294.7,1431.4,823.5,1786.3,1761.6,477.9,640.5,1035.3,366.4,1518.7,239.2,2283.5,300.5,1341.2,511.1,28.7,661.2,3858.2,1
324.0,264.2,386.1,26531.2,606.3,361.9,418.2,648.8,2034.6,704.4,539.5,408.8,211.3,310.3,217.4,741.1,487.1,27.8,406.8,198.0,347.3,133.8,167.6,108.6,237.6,27.8,23.3,117.6,200.0,406.9,228.3,1028.2,1153.3,714.0,364.0,143.7,88.4,186.3,77.6,185.6,303.3,139.2,1477.7,563.6,1114.0,502.9,11230.0,3559.3,1742.1,287.3,400.2,1441.8,518.8,1220.0,454.7,30.4,756.8,907.2,32.2,63.3,107.7,227.0,402.9,10072.9,137.8,110.0,930.1,163.0,1068.2,221.6,233.3,301.9,812.0,23.1,241.5,596.3,309.9,34.4,296.0,1167.6,2505.6,835.4,391.1,76.1,482.8,237.6,16.8,64.9,376.8,260.8,154.3,266.5,629.6,2876.5,306.9,141.7,360.6,192.3,29.3,628.0,1
353.8,110.8,300.2,17652.0,932.0,184.1,32.1,417.0,482.5,613.0,493.8,66.5,634.6,492.6,60.4,262.8,343.1,223.3,18.7,457.4,120.9,109.3,125.9,81.8,836.9,209.0,47.8,47.1,250.2,48.0,153.2,90.9,1675.3,1674.5,845.7,163.8,1510.3,196.1,71.5,244.8,366.1,282.4,840.9,702.8,1652.3,111.5,1701.4,163.5,525.1,14.9,55.0,514.4,336.5,1209.6,301.0,133.0,1245.3,1047.1,100.3,631.4,1074.8,242.7,199.5,1146.6,82.8,71.9,1841.9,10.7,1085.8,1294.4,893.1,275.0,308.8,12.4,114.8,381.8,544.8,5.1,190.3,1067.6,2537.7,110.2,968.8,115.1,543.0,349.6,31.5,463.9,306.9,277.4,156.2,191.5,647.6,753.9,516.0,452.5,303.0,245.9,45.0,179.2,1
2029.3,707.7,104.2,38774.4,3342.2,1025.5,586.0,1749.4,14224.4,1266.7,519.4,1219.3,804.5,237.0,430.3,559.8,5624.6,147.8,187.2,5.6,2613.5,35.0,7.7,8.7,896.4,32.1,33.2,27.3,335.7,1056.7,49.0,1065.7,460.9,4363.3,326.0,351.6,5345.5,116.9,55.3,111.5,767.3,109.9,3751.7,394.1,923.1,3235.6,15278.5,81.4,1999.7,556.4,841.3,746.6,4838.0,8469.8,1516.5,1359.9,1361.6,1441.9,529.2,25.3,29.9,236.7,1332.8,14235.3,578.5,601.0,1087.8,958.1,1655.0,138.1,783.9,752.2,7771.9,3169.5,6270.4,154.8,628.9,262.8,4844.2,880.4,3100.3,119.9,1887.9,229.9,935.9,825.4,769.2,637.1,860.5,198.3,197.9,643.8,750.9,2315.5,37.6,4113.0,2165.8,13.2,23.3,337.2,1
2900.7,26117.9,294.8,12797.9,15898.3,5431.1,3759.5,17555.5,47223.6,3370.0,481.6,14143.4,3305.2,11117.0,3517.1,3111.3,2604.1,7570.3,18499.9,80.3,12078.2,1196.5,4196.0,1017.0,281.4,1694.0,362.8,2519.7,1428.9,5401.2,829.8,4391.6,992.6,561.7,1991.1,1503.6,55.7,1353.1,1602.0,2053.6,2035.1,786.4,3132.8,7460.8,4931.3,44084.7,53275.3,3539.5,4741.4,17059.8,23634.0,25227.4,1359.1,3044.1,1692.7,10122.4,25901.6,6149.7,1900.0,9317.6,8101.5,4485.1,7941.7,44142.1,3422.9,5484.4,1148.6,17841.0,4172.5,109.8,4287.9,6865.5,29630.9,19779.9,29321.0,1726.3,3360.2,5223.4,14985.8,782.0,9018.8,3272.7,4255.4,3193.0,3161.5,2235.9,10268.7,803.8,2159.4,1684.0,971.4,5017.0,427.9,4489.0,769.5,7083.6,1779.0,335.0,974.1,22642.4,0
508.9,2198.9,88.7,14749.9,6788.9,2654.7,9602.3,10932.7,13115.5,808.9,954.3,2002.0,621.9,1054.7,234.2,1310.3,1845.5,6965.1,5528.1,8.0,1361.5,922.9,860.0,235.7,28.0,415.6,670.6,1085.5,448.1,1566.1,396.3,2625.7,646.3,153.2,678.5,739.1,8.1,1396.9,1140.3,586.5,686.2,1157.4,664.4,1420.1,1655.9,9834.2,36038.4,20090.1,1872.4,2123.7,1914.3,3194.6,501.9,1491.1,1006.4,1039.9,4916.9,2521.9,573.6,1426.7,2741.7,1845.6,840.1,35866.8,866.9,903.6,726.2,1937.0,1625.2,113.4,1377.4,3210.1,6228.5,4858.5,8392.9,834.2,607.5,224.9,2735.0,1713.2,5004.6,422.6,2284.9,495.4,977.6,746.3,1205.4,159.4,520.2,485.6,621.5,751.4,497.8,1073.3,20.4,583.1,519.0,343.9,1118.8,7470.6,0
213.5,2133.5,135.7,22253.5,3829.9,1074.3,1205.6,8035.5,11854.2,2474.7,550.3,1150.3,356.9,1575.9,198.6,1397.3,1102.5,17637.6,3133.3,9.7,1039.7,3572.5,731.0,71.0,22.8,273.2,1386.4,97.8,1999.3,292.9,1414.1,2205.5,1037.1,258.7,665.3,1650.8,32.6,3537.3,4297.3,640.4,152.4,1463.8,596.2,755.8,1197.0,9381.4,24399.1,9720.3,6781.6,2279.6,3306.7,3745.2,904.0,2495.2,848.7,669.5,4818.6,2950.5,462.2,4104.7,2581.6,892.2,679.6,23349.1,288.0,280.2,1283.7,3672.3,1649.4,72.9,725.9,1793.8,3156.6,1952.3,3550.7,566.4,625.9,397.6,2303.5,2540.3,5109.7,1434.4,2352.2,443.7,1132.1,668.0,1457.6,164.7,490.6,271.7,1789.6,620.7,555.6,719.8,125.4,1382.5,512.4,1002.5,228.3,3132.2,0
1539.9,4758.1,262.5,16034.4,10415.3,3206.3,2743.1,13187.9,31491.5,1426.5,553.1,10000.0,817.9,3191.0,1702.0,3310.8,3381.5,1155.3,34061.8,15.1,5840.3,388.7,1894.0,800.6,180.0,531.2,135.5,12397.0,522.6,2221.7,206.3,4221.6,1163.7,349.7,866.5,530.5,24.5,156.0,181.4,492.0,1374.7,271.8,2842.7,3255.5,2694.0,19323.6,53068.4,332.2,2002.0,3222.3,6312.6,9730.6,1853.1,3527.2,1475.8,5731.5,14408.9,3175.2,1170.1,4357.1,5931.8,2802.2,3036.7,50200.1,711.5,1715.1,613.0,1701.1,1144.3,130.9,2871.4,5583.7,18613.9,11213.1,25958.8,1102.7,1118.3,234.9,4596.4,635.0,7453.5,593.7,3689.5,1884.7,1688.4,1550.6,1503.1,273.6,1426.4,1775.4,381.3,1396.1,437.9,4331.4,18.1,3514.3,1460.0,33.1,1365.8,32918.5,0
762.0,3970.5,78.2,22671.6,10482.8,4842.9,948.9,13229.0,21072.8,2110.7,420.8,6037.0,1042.3,2251.5,716.0,3125.0,3643.4,8997.7,8775.9,11.3,4378.3,1179.5,1489.9,272.0,24.3,848.6,568.4,7045.9,1020.8,1854.0,687.3,4146.6,1435.8,411.0,1395.1,1653.5,9.0,2660.3,2624.8,226.0,1238.3,946.0,486.4,2930.5,1494.1,22243.9,36222.4,380.1,2458.6,6150.6,7823.6,11397.0,521.7,2139.7,1538.0,2381.7,10102.7,5017.4,1451.3,1946.0,2028.4,4201.9,1784.0,35462.8,1234.4,1330.4,301.6,2507.8,1473.9,73.1,5475.8,5008.0,14155.4,15585.9,20884.1,1373.4,1468.6,143.2,5964.6,2218.1,8434.1,347.2,5720.5,1843.0,1390.6,1257.4,2301.7,196.4,1010.5,174.8,1054.7,1526.6,282.9,1355.5,32.9,7975.4,839.4,494.3,270.1,12940.9,0
500.3,4543.3,138.4,25096.3,4475.2,1497.2,1364.0,4712.9,21697.9,1047.9,426.2,789.6,1003.3,772.9,750.7,546.5,1280.0,297.7,10751.2,167.7,1861.1,305.4,1111.2,265.0,202.1,803.1,26.1,242.8,346.2,1353.4,168.7,1081.2,628.7,686.7,847.2,123.2,247.8,1119.3,825.9,248.8,259.6,808.6,2987.3,1586.0,1196.1,19395.1,51965.4,3427.0,1603.0,1263.3,2004.9,2284.5,2116.9,3589.9,1110.6,1384.0,8180.8,1873.6,312.2,1210.0,1233.1,2390.4,1444.0,50581.5,235.0,497.4,427.8,3751.8,1606.6,123.8,2344.5,3292.5,6620.2,3930.6,10529.0,625.2,384.4,728.2,1953.4,1641.5,1761.7,228.7,2126.7,823.8,603.8,753.6,772.2,279.6,699.2,1886.4,169.4,1037.8,894.7,4618.8,24.8,3002.6,863.8,93.4,327.9,11847.6,0
497.6,1827.0,21.1,28631.3,4320.4,2088.1,1261.7,12378.9,13745.9,732.9,371.1,2448.7,831.7,732.7,380.5,1365.5,1958.7,91.2,10580.2,18.4,905.4,305.0,725.3,218.2,207.9,19.4,28.1,1903.9,186.4,560.7,18.2,1369.0,741.4,304.6,819.2,154.6,206.6,19.3,19.6,37.5,491.7,419.7,1384.4,1223.7,979.4,12358.1,93890.1,401.9,1612.2,1287.8,3107.4,3511.0,879.0,1600.0,646.5,2038.8,4586.8,4379.1,392.0,307.4,399.9,1478.3,3835.2,85134.0,1518.4,3431.2,185.1,800.6,1573.0,288.7,386.8,673.7,5475.7,1004.5,3491.4,223.6,416.0,161.7,2214.0,1626.3,3366.2,420.6,1330.1,740.7,414.8,838.5,976.0,244.2,447.4,1368.2,368.4,717.8,281.2,1654.6,204.3,2038.0,695.3,33.8,4041.0,8991.3,0
292.3,926.9,673.4,19405.1,4567.3,963.2,707.8,2347.3,8751.1,1504.3,596.9,1982.1,267.0,758.2,248.3,462.5,1924.5,72.1,1381.2,639.8,1246.0,38.1,246.5,99.8,164.3,228.3,25.5,171.1,170.1,1075.3,54.5,1255.6,2186.5,3144.6,929.9,137.1,205.0,181.1,210.5,273.3,189.2,190.4,593.0,848.0,1340.0,3300.4,28071.9,392.8,1213.9,763.7,791.3,1138.0,874.0,1336.7,922.3,1273.3,3977.4,2395.6,247.3,116.2,261.8,629.0,782.9,27519.2,92.4,196.6,594.4,430.4,757.7,702.5,683.0,1296.4,3548.6,474.3,920.5,581.1,459.6,92.7,1814.9,1784.5,3864.5,541.7,1377.0,265.8,853.8,418.9,416.8,129.1,737.3,367.2,141.1,301.5,1130.8,630.7,132.8,1973.3,511.8,90.7,243.6,1772.4,0
333.5,649.4,506.9,18816.6,2176.2,217.4,448.8,533.1,2686.3,1285.5,675.1,1431.9,197.1,292.6,313.4,421.0,1362.2,185.6,411.5,615.5,566.1,209.0,235.2,142.5,174.1,188.6,31.4,278.1,253.5,2374.4,203.9,2387.1,1146.0,7789.7,370.3,450.6,1552.1,384.0,168.0,276.1,610.6,207.8,978.8,923.3,1920.9,1600.3,25066.5,215.7,3080.2,663.1,759.4,1720.7,1140.9,1844.9,668.4,1354.0,4750.1,2730.7,268.0,29.4,20.7,461.1,838.0,21091.9,153.2,230.6,875.5,240.5,960.6,825.4,881.2,578.6,2627.3,55.8,344.9,758.0,453.3,131.9,1932.5,906.0,4819.8,346.6,1358.0,244.7,316.5,428.2,569.7,261.5,991.7,469.5,232.2,52.8,2033.6,983.6,110.2,1582.5,572.4,28.7,15.7,540.4,1
1244.7,1308.0,487.4,49826.1,3473.0,1491.3,1101.7,5125.0,22229.1,1250.9,505.6,1325.3,575.2,1389.2,738.3,1520.9,1291.1,49.6,2657.2,528.2,2045.8,434.2,694.4,32.8,172.5,250.4,26.5,81.6,226.8,1212.2,80.9,1910.2,1051.9,3499.7,568.1,434.4,2564.1,392.4,182.6,303.9,813.4,343.6,1169.7,1144.9,1856.8,4734.4,55753.5,1893.5,2025.1,2463.9,3496.2,4241.7,709.7,1976.7,663.0,1014.7,6836.9,3012.5,283.9,296.7,452.3,787.4,1603.9,57713.8,192.5,340.8,713.4,384.9,1238.4,785.4,339.2,993.9,4642.4,351.7,617.6,904.0,559.4,26.1,3666.4,2699.0,2941.8,449.1,1429.2,404.3,625.1,443.6,898.0,145.7,605.2,243.6,174.2,994.5,1255.3,1507.8,185.7,1051.7,579.2,21.1,476.3,3490.8,1
200.5,126.4,734.9,39328.7,517.5,193.6,193.4,293.4,695.6,7508.6,215.2,335.3,376.1,10284.2,113.4,184.9,185.9,7.1,105.4,300.9,4696.3,272.9,3.9,65.5,4267.4,21.2,21.3,13.0,14.4,444.2,47.7,540.6,1215.2,2467.7,310.1,170.6,1981.2,26.6,3.6,368.5,239.7,66.8,314.0,236.4,1642.3,302.9,9446.3,464.8,934.0,194.8,282.4,231.0,348.8,691.5,261.2,385.9,2164.7,1108.1,45.1,230.7,338.9,246.0,677.0,9847.9,142.2,112.4,163.2,138.2,598.0,960.4,442.5,350.7,1882.3,25.1,322.7,683.8,54.3,120.4,271.0,959.4,2978.4,249.1,355.1,122.7,323.9,178.5,141.4,232.7,86.1,15.6,84.4,125.6,822.3,506.7,134.8,531.5,274.4,111.5,10.3,106.7,1
722.1,474.1,140.8,23744.3,4519.4,288.6,182.9,890.2,10631.2,3072.3,770.2,886.6,452.5,509.4,168.6,121.3,279.3,116.1,67.1,5.9,1311.9,678.0,36.8,79.4,967.5,7.0,14.2,79.0,12.6,467.1,78.6,989.9,1735.5,148.4,503.0,49.5,64.8,45.5,11.2,211.9,436.1,129.4,773.4,787.3,541.8,1456.1,7729.2,266.9,1413.6,1762.2,2264.3,2324.9,543.2,853.2,326.5,610.8,2101.7,737.2,142.2,112.7,138.5,127.2,3478.3,8202.1,219.7,285.2,1217.5,383.0,522.6,78.2,415.3,870.7,3012.0,140.4,442.1,207.4,210.3,117.6,474.6,1956.0,3570.8,211.4,1131.5,236.0,162.5,154.5,270.5,132.3,254.2,135.2,43.6,483.0,126.1,1128.5,60.0,346.3,99.8,48.7,27.5,76.7,1
247.0,843.2,71.3,33385.7,9813.9,536.6,624.8,1004.7,4908.1,3856.4,546.5,1150.7,159.8,1375.8,128.7,612.9,461.7,80.7,252.9,190.8,427.3,1142.8,108.2,7.9,1286.1,57.8,28.8,2.2,785.4,938.6,35.1,1659.0,1088.6,3893.5,614.2,459.3,179.9,173.4,90.6,1657.9,156.9,60.2,579.1,277.3,1616.8,2595.6,11114.0,343.8,979.6,238.4,355.8,481.8,243.6,688.4,346.4,1062.0,4250.8,1833.8,114.5,104.6,148.6,129.0,163.0,9806.0,94.4,192.0,481.0,286.5,771.6,350.9,36.8,1486.4,2832.7,5055.2,5702.1,1194.9,194.5,10.6,636.2,1831.6,3134.3,264.3,434.5,207.0,3537.3,405.4,182.9,174.5,207.8,150.8,423.4,156.9,788.9,695.4,210.1,824.9,912.0,3.2,95.3,350.9,1
253.0,4934.2,354.0,26194.1,5184.5,976.0,1182.0,2207.6,13987.8,1377.9,1233.9,4500.0,154.2,903.9,266.6,759.8,971.9,945.6,2484.8,11.7,1430.7,242.4,217.4,72.3,88.9,91.1,85.2,722.3,592.1,1217.9,80.7,1517.8,1242.9,106.0,411.0,524.8,7.8,274.2,203.4,288.9,224.5,476.3,215.8,1363.9,1023.2,12829.0,27789.4,1914.1,1550.0,2204.3,2564.6,3727.7,788.9,1066.7,379.5,2326.3,3801.7,2494.2,304.8,421.0,711.2,241.4,2227.1,26857.8,711.7,1060.1,1198.2,366.4,468.2,39.9,1267.9,1705.4,6954.8,767.0,1479.3,313.2,612.1,100.5,1776.4,1351.7,3990.9,590.8,1376.9,445.5,348.7,615.3,640.8,120.1,1186.2,219.4,252.0,422.6,236.4,437.3,317.1,1436.2,589.7,50.4,42.3,3353.8,1
600.4,4203.6,195.1,13093.8,3158.7,634.6,394.6,2644.9,19031.4,3838.6,494.1,3204.4,367.5,1611.3,526.3,2719.7,1433.8,35.6,1819.6,1769.4,1745.3,3041.6,1054.2,391.7,122.4,127.6,43.0,13.9,1377.6,2437.4,81.2,5400.6,1590.1,5279.5,1483.9,552.1,261.0,216.0,216.9,2210.3,475.1,247.8,1145.8,1462.3,4583.7,16907.9,105297.1,567.6,7922.2,1351.1,1455.6,2830.7,1185.6,2709.9,1989.3,3204.0,17231.2,4564.4,454.3,110.6,208.9,164.9,7248.1,98168.7,168.8,230.1,932.8,556.0,4286.4,962.5,205.5,2383.1,7279.3,18.3,229.8,1428.7,1810.4,34.2,12421.5,1268.0,8833.7,598.8,1898.0,719.3,1942.1,835.7,6877.1,186.5,1812.5,580.6,643.3,853.8,4208.3,1158.8,661.1,2171.1,679.2,56.3,185.4,1985.6,1
47.8,92.7,168.0,30254.9,1205.9,48.6,55.3,378.9,1459.6,2859.4,500.2,428.3,138.3,1020.5,98.4,306.3,166.7,31.3,145.6,1279.9,295.6,505.2,84.7,74.0,250.5,83.0,29.7,3.4,213.1,355.6,46.4,573.4,1444.1,6307.6,244.2,137.9,5675.6,59.1,28.7,755.6,31.2,30.2,704.3,71.9,1691.5,298.5,3639.3,318.4,2320.0,51.5,60.1,175.5,431.7,747.4,489.8,367.9,3508.8,481.7,79.1,7.0,27.4,131.4,142.9,3066.4,21.9,71.5,19039.4,150.8,693.8,2323.4,222.8,778.3,1001.3,11.5,53.9,308.3,229.6,59.9,197.0,1942.2,4635.9,2304.8,176.6,214.6,174.8,517.2,85.4,748.1,658.7,15.9,136.6,85.2,1033.2,531.8,1778.9,352.3,173.6,50.5,6.2,175.2,1
688.3,3983.4,258.3,22055.4,3023.7,1420.6,1035.2,6175.2,17381.4,1567.4,340.7,2103.5,805.0,1962.1,695.1,320.5,604.3,51.0,3842.3,38.6,1627.9,707.5,378.0,219.6,334.1,236.2,33.7,112.0,320.0,766.3,215.0,2840.0,2008.4,551.4,1937.7,154.2,256.0,331.7,282.7,2266.8,447.4,545.6,1242.3,1456.5,1107.1,22585.6,60986.3,3349.8,4005.2,1357.9,3029.1,3011.6,480.0,1204.9,663.9,1580.2,5749.2,1687.4,246.1,325.3,555.4,1732.6,4400.5,59333.5,990.6,1480.5,1045.0,2886.4,2319.2,141.9,1334.6,2428.0,7382.0,1007.0,2375.3,162.8,512.1,190.0,3276.0,579.6,9836.1,317.3,2075.8,922.7,1099.0,644.9,1125.9,359.8,1822.0,857.2,76.7,525.4,501.0,1410.2,658.2,2160.3,717.1,149.8,484.6,4212.3,1
238.9,202.9,257.2,53380.4,1230.5,382.7,123.6,747.9,4645.9,2037.6,286.0,616.3,249.0,624.4,245.8,231.7,299.0,115.0,256.9,22.5,580.0,269.0,115.8,97.7,55.0,7.0,20.1,141.2,241.6,479.1,59.5,505.8,842.5,880.1,489.9,235.9,77.2,40.3,56.3,368.6,128.3,13.4,545.6,468.0,639.1,1224.2,20721.9,545.6,1252.8,382.0,781.9,1070.6,415.6,906.6,303.2,428.5,1779.8,1113.2,138.7,58.5,26.3,163.3,1475.8,14876.7,100.4,157.0,1257.8,278.6,1058.3,382.7,622.4,440.4,1906.0,8.6,269.3,192.3,304.8,44.2,446.3,1089.7,2237.2,152.5,492.2,373.0,341.8,192.6,165.1,110.6,159.4,96.9,121.8,149.9,430.7,707.9,120.2,624.1,315.2,81.0,173.0,441.4,1
833.9,6122.1,132.6,41583.2,6970.9,2044.0,1616.3,5713.3,26653.9,1980.5,400.8,3659.1,323.4,1959.2,1254.6,936.3,1040.7,7425.3,10174.4,15.9,2677.9,440.2,649.5,268.5,157.8,186.2,308.9,1464.9,524.5,1615.7,735.2,1648.8,1293.4,161.0,1286.6,595.4,93.2,1462.6,1598.8,707.8,455.9,315.8,957.7,1251.4,1903.8,20930.3,59039.6,7433.4,1919.5,2785.7,4388.0,4783.2,803.8,1364.2,965.8,2902.7,6332.8,3495.5,327.1,725.0,528.7,572.5,2642.6,53756.9,378.7,739.4,1002.4,355.2,1280.9,90.5,842.7,3415.2,9076.5,1991.8,5169.2,999.4,520.1,62.2,1889.5,2721.9,2225.0,392.7,1522.1,1338.2,1058.6,955.0,759.8,209.6,518.9,1307.7,379.4,801.5,166.4,1137.2,109.2,1896.6,934.7,467.7,917.9,11847.8,1
230.1,118.2,1214.1,55582.1,724.9,16.2,160.4,249.3,1674.6,1002.5,425.2,548.4,36.0,209.0,291.4,254.8,420.4,174.6,222.6,2519.8,188.0,342.1,68.8,45.3,1263.8,88.6,97.2,15.5,259.0,656.5,130.7,1013.8,1553.8,3142.5,479.1,307.5,4286.3,100.7,41.0,1752.2,393.8,121.8,299.1,2299.8,1263.6,328.8,6220.8,16.8,930.5,311.0,378.7,1007.9,667.1,590.7,289.2,484.3,1130.1,426.1,190.7,44.9,38.9,174.1,186.6,6291.5,97.3,182.8,1298.7,83.0,623.9,356.1,245.2,840.5,1118.4,9.9,22.9,56.1,284.5,22.6,191.3,605.5,8309.0,447.9,196.9,466.1,397.4,329.0,92.4,910.8,5095.4,234.1,236.4,69.7,905.9,212.3,1729.5,140.3,44.1,22.7,8.7,179.0,1
593.2,269.2,766.2,17545.3,4012.1,340.9,260.5,1113.5,2313.9,1238.1,330.9,1510.0,944.9,621.2,371.8,563.7,2010.7,191.9,213.9,1161.3,1153.9,209.0,135.1,15.4,477.4,189.8,42.4,93.1,619.7,843.7,131.9,1186.4,1368.3,7877.3,556.1,432.2,16821.8,132.5,91.1,837.5,698.2,100.0,561.8,331.5,2282.4,1307.2,15742.1,168.0,1701.7,144.1,207.9,576.1,944.0,1799.4,911.6,1559.6,6629.4,1366.6,20.9,48.1,125.3,283.7,259.8,14761.2,162.9,122.0,2634.1,168.1,1415.7,6283.1,335.1,1301.4,2038.0,8.1,11.3,712.1,432.2,25.4,601.3,809.8,4024.2,586.5,509.1,444.6,1170.3,817.5,226.5,1196.5,2513.7,154.5,384.1,117.1,1153.7,533.4,240.9,1384.0,303.5,81.8,95.5,204.9,1
