Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Outcome
3.69518,1.37332,21.511,0.246457,0.0105708,0.43193,1.07037,0.859595,3.43893,0.237786,4.43035,135.535,0.316044,0.131138,1.99734,721.038,0.436732,1.57132,0.266385,0.955189,1.12678,0.308668,62.2963,4.69444,0.48618,0.639981,15.0925,1.22624,0.139421,-0.715551,4.55141,1.30722,0.601102,430.333,0.105938,0.313453,1.36586,-3.34892,1.06659,0.0630812,100.075,-7.64601,1.80321,7.1519,0.0,0.1101,0.208461,1.02713,-0.1666,0.313061,1
3.90093,2.51641,41.0238,0.171698,0.00269542,0.115554,0.928873,0.799131,3.35187,0.206799,4.46137,374.642,-0.729391,0.159137,1.49132,368.355,0.24005,3.52878,0.221024,1.29454,1.34276,0.309973,43.7309,5.94717,0.492933,0.20998,3.55575,1.39762,0.0777278,0.168103,5.308,2.19123,1.15386,189.404,0.0493356,0.452626,0.127359,-2.32664,0.894929,0.0934069,102.534,-9.49111,1.38377,5.38718,0.0,0.0983638,0.375444,2.02461,0.330388,0.336214,1
4.11029,0.661234,48.5712,0.250182,0.00829384,0.154899,0.816626,0.834274,3.25514,0.177926,4.26849,240.701,0.835431,0.176234,2.11736,1179.37,0.69753,7.14495,0.254739,0.827861,0.384934,0.334123,104.338,4.88551,0.465308,-0.101195,4.06756,1.54263,0.134595,0.200108,7.22483,1.60035,0.546094,251.833,0.0782114,0.371666,-0.0313738,-3.79822,1.33526,0.087459,166.919,-12.907,0.27915,6.92183,0.00118483,0.143937,0.352121,2.54331,2.10256,0.244388,1
2.69637,0.239264,23.8931,0.250686,0.0208514,0.458176,1.29638,0.891499,3.22127,0.231455,4.25755,484.391,0.970523,0.268102,3.25343,2879.28,1.88776,6.16572,0.260643,0.827095,1.32407,0.344917,254.175,4.59808,0.499162,0.000161294,13.8265,1.32284,0.149048,0.0781472,6.54101,1.37444,0.343582,66.959,0.113125,0.338848,1.09443,-4.58101,1.54396,0.0777306,177.777,-3.99755,-0.148099,4.42039,0.00086881,0.134435,0.0677161,0.67053,-0.194712,0.238722,1
3.04008,0.382767,10.131,0.248096,0.0131446,0.511649,1.41904,0.891251,3.28143,0.208503,4.21807,233.424,0.919469,0.234887,3.00175,2137.25,1.46075,8.07187,0.282103,1.15383,0.747997,0.347826,174.738,4.34986,0.494327,0.512976,12.8275,1.39783,0.134017,0.211625,6.01791,1.33744,0.279934,306.441,0.110747,0.348932,0.590543,-4.71401,1.1929,0.0669897,158.816,-2.66604,0.38568,2.79854,0.00101112,0.138968,0.124407,0.995624,-0.0800262,0.257573,1
2.89989,0.169001,49.2845,0.242898,0.0125523,0.494988,1.34764,0.918516,3.16666,0.256646,4.03113,436.187,0.998625,0.17011,4.12004,3951.12,2.9388,10.6721,0.281172,0.877739,1.34827,0.3841,351.406,4.53996,0.483993,0.186778,34.3802,1.23956,0.147502,0.0671852,6.04496,1.25746,0.402776,115.663,0.149692,0.373071,1.47236,-4.9822,1.50237,0.0734683,166.428,-11.1454,-0.171366,4.6259,0.00167364,0.125345,0.0513575,0.629044,-0.0696049,0.220896,1
4.38526,1.09348,34.728,0.23586,0.0134228,0.265567,0.961506,0.865776,3.4433,0.167826,4.48159,178.947,0.245516,0.394105,2.34643,1065.28,0.516589,5.2111,0.266779,0.746707,-0.5433,0.265101,107.003,3.21549,0.454032,-1.00419,133.691,1.22603,0.165838,-0.331981,6.06021,1.13498,0.994195,392.035,0.04461,0.273944,0.406418,-3.08863,1.32792,0.0886904,131.54,-11.6148,0.157283,5.89903,0.00503356,0.176736,-0.14837,2.17,0.863876,0.250688,1
3.78018,1.83964,24.4058,0.239331,0.0,0.254694,0.819121,0.784113,3.30744,0.177928,4.50616,375.17,-0.724075,0.133255,1.497,522.453,0.291806,3.40132,0.257426,1.09305,0.498749,0.29505,41.5099,6.62513,0.469511,-0.0243005,3.05414,1.55975,0.144819,-0.46243,6.38607,1.81515,0.825327,198.174,0.108145,0.42712,0.131202,-3.52906,0.953938,0.0911165,133.4,-29.3356,1.10809,4.09755,0.0,0.0783076,0.315553,2.49019,0.183842,0.280325,1
3.01365,0.648324,23.0703,0.241482,0.0251852,0.373112,1.35129,0.891696,3.6123,0.237095,4.48854,240.29,0.855341,0.290735,2.4585,1411.18,0.996342,5.94702,0.322963,1.00128,0.434985,0.306667,81.3195,5.15838,0.49303,-0.384568,10.0937,1.16528,0.164602,-0.433892,4.51343,1.0741,0.876386,362.675,0.124772,0.367597,2.00904,-3.58828,1.19431,0.0500576,111.207,-22.3392,0.703035,9.77042,0.00148148,0.0897157,0.0925977,0.728164,0.102322,0.237151,1
4.92223,0.48522,291.521,0.208148,0.0374269,0.140475,0.816959,0.899068,3.73409,0.153396,4.52126,225.57,0.822119,0.776316,3.54703,2685.1,1.0374,16.3962,0.2,0.119868,-4.93743,0.304094,292.537,2.44232,0.484772,-6.52717,82.162,1.10438,0.203806,-0.422288,5.70857,0.627061,1.98375,406.389,0.0514617,0.195829,1.61955,-1.93518,1.50069,0.109908,162.84,-96.4097,-0.929947,16.6474,0.129825,0.282717,-1.98124,0.868158,0.501679,0.185306,1
4.02138,2.18645,1.26107,0.219245,0.00506329,0.378793,1.24606,0.851982,3.51939,0.197722,4.70993,156.605,-0.867186,0.253776,2.04774,589.75,0.25528,6.32929,0.248101,1.14256,-0.301784,0.303797,56.889,3.16779,0.45972,-0.824072,7.26747,1.6714,0.125526,-0.0972343,7.17382,1.33561,1.15246,429.855,0.0722666,0.322177,-0.1981,-2.50445,0.980989,0.0893227,106.313,-15.9564,0.677857,5.96437,0.00253165,0.175117,0.236138,1.8506,1.22404,0.28984,1
2.72154,0.321079,460.018,0.237577,0.0337838,0.0,1.12506,0.888352,3.4148,0.216209,4.45354,337.257,0.924499,0.360371,3.20544,2698.98,1.73891,11.866,0.293436,0.729509,-0.114521,0.32529,288.266,4.68237,0.484358,-0.562737,11.7055,1.25938,0.164763,-0.0677547,6.20736,1.29913,0.18663,246.557,0.11717,0.341925,1.29313,-5.35922,1.44862,0.0844369,150.34,-16.3784,-0.0200198,6.00641,0.0135135,0.136108,0.00294962,0.703092,0.0345994,0.230159,1
3.16358,0.920764,60.3358,0.204092,0.0162602,0.242298,1.18508,0.866212,3.55828,0.191275,4.58403,294.412,0.929179,0.283881,2.11254,999.232,0.681296,11.3645,0.308943,0.851895,1.66613,0.284553,73.946,7.5072,0.491723,0.0581169,18.2894,1.21307,0.106808,0.182975,4.06745,1.03666,0.571043,287.154,0.0611303,0.396696,1.4829,-4.15535,1.16042,0.0512945,141.824,10.0589,0.0604904,5.76974,0.00325203,0.0726709,-0.125711,0.863611,0.122613,0.246764,1
3.68527,1.4925,41.4426,0.226735,0.0,0.359411,1.0824,0.886698,3.21695,0.218486,4.18333,154.85,0.8087,0.283717,2.49696,876.433,0.394651,10.0585,0.229075,1.00852,-0.284099,0.290749,59.2246,3.87682,0.48578,-1.30149,24.7538,1.28073,0.196924,-0.646153,5.7815,1.02879,1.22211,422.491,0.107525,0.311791,1.61869,-2.81879,1.47381,0.0840272,113.867,-34.4554,1.11251,6.18098,0.0,0.1595,0.0670058,1.3226,1.3157,0.183107,1
3.56782,2.20527,8.62833,0.257965,0.005,0.471477,1.25678,0.841139,3.36178,0.212527,4.38135,237.054,-0.275291,0.187687,1.71396,524.473,0.271906,5.38595,0.2675,1.59851,1.12716,0.2975,35.7558,5.31595,0.462502,0.723714,0.869994,1.37434,0.12907,-0.396109,5.67569,1.08825,0.873351,332.865,0.144825,0.411661,1.08541,-3.50667,1.03397,0.0663146,114.134,-19.0478,1.16582,5.71536,0.0025,0.108393,0.0216306,0.986814,-0.0904561,0.211692,1
3.11712,0.431757,174.115,0.304632,0.0200501,0.201637,0.942942,0.893072,3.59807,0.197882,4.2625,94.3939,0.977611,0.341749,3.09954,2191.37,1.32584,125.691,0.403509,0.522066,1.84032,0.329574,159.976,5.65986,0.464583,1.07955,10.6921,1.12399,0.186259,-0.555969,4.90227,1.10203,1.02541,379.453,0.10132,0.303526,4.65638,-2.92487,1.13899,0.0587683,120.24,-10.9105,0.165496,5.61276,0.00125313,0.0826946,0.0402073,0.409173,-0.0997251,0.239671,1
5.44856,0.453847,74.6131,0.205816,0.0452586,0.264163,0.874334,0.857787,3.72908,0.126334,5.02182,185.696,0.892399,0.738351,3.36315,2408.01,1.15325,11.3194,0.199353,0.485081,-4.75575,0.326509,397.755,2.60751,0.498199,-2.88322,30.7959,1.26492,0.16375,-0.257687,6.83882,1.04416,0.631274,352.915,0.0990973,0.280224,0.691916,-3.97353,1.35758,0.119735,165.276,-54.2452,-0.369342,17.9557,0.0474138,0.241969,-1.58762,1.05137,-0.158317,0.217768,1
3.92821,0.531369,3.76028,0.263092,0.0119048,0.171184,1.21609,0.876001,3.17669,0.165388,4.23187,165.511,0.850597,0.313878,2.33696,1418.54,0.897813,5.8838,0.261905,1.24264,0.849872,0.373377,132.354,4.54537,0.495594,0.48691,5.08539,1.55449,0.157912,0.226073,7.61108,1.56423,0.398541,298.625,0.0839914,0.343847,0.239042,-4.21947,1.03617,0.0847154,150.583,-8.19406,0.906465,2.17815,0.0,0.139634,0.603943,1.4089,0.813022,0.2679,1
4.86431,1.42621,12.3869,0.221395,0.00452489,0.146789,0.78126,0.834947,3.27434,0.136187,4.28951,1.11224,-0.922262,0.00356113,2.78755,641.135,0.258624,29.5906,0.248869,1.17131,0.913545,0.298643,116.169,2.20311,0.489806,0.329272,153.962,1.67159,0.102821,0.841886,6.43063,1.32158,1.55917,494.021,0.0301605,0.241924,-0.324923,-1.37493,1.07744,0.141698,128.804,20.0379,1.61448,1.70347,0.0,0.277262,0.301794,3.1926,2.47014,0.28039,1
4.03109,0.63332,59.4156,0.261725,-0.00135501,0.22383,1.20166,0.920745,3.00333,0.131688,4.07105,27.2287,0.941523,0.0252569,2.91859,1290.01,0.809026,27.2501,0.203252,0.686202,0.696223,0.361789,156.309,3.67933,0.478182,0.371874,34.193,1.41755,0.158535,0.236239,5.95091,1.3955,0.633917,473.283,0.0971611,0.288471,0.398201,-4.02983,1.27456,0.087857,132.047,-2.88156,1.56312,2.70177,0.00135501,0.185172,0.297157,1.5615,0.714504,0.277842,1
2.83023,0.314701,21.0166,0.254782,0.0141911,0.494269,1.19735,0.889632,3.18429,0.221419,4.1187,352.862,0.956246,0.195423,3.01763,2468.42,1.70677,4.77945,0.28193,0.822575,0.93913,0.364238,196.74,4.63981,0.496536,0.270209,14.9775,1.37467,0.151777,0.0396205,6.3903,1.30018,0.335997,180.007,0.117713,0.358133,1.30571,-5.00518,1.48673,0.0682686,160.219,-12.0952,0.00129454,3.61336,0.000946074,0.127176,0.116478,0.667882,0.0221009,0.2399,1
3.53819,0.305412,1012.23,0.251236,0.0140421,0.0,1.80479,0.942841,2.99191,0.192035,4.06961,-0.483521,0.932332,0.12229,3.97174,2379.07,1.63328,26.4816,0.22668,1.09767,0.404459,0.365095,296.18,3.25824,0.466003,0.281379,0.0,1.36927,0.143612,0.15877,6.36337,1.36338,0.593384,434.415,0.0980257,0.279246,0.849613,-4.06241,1.33166,0.090139,146.695,8.75693,0.70846,2.22944,0.0,0.197615,0.122052,1.21573,0.049239,0.261885,1
4.00132,1.15246,6.76217,0.324576,0.0378619,0.0869541,0.809139,0.844023,3.93803,0.163508,4.70958,205.88,0.625681,0.480347,2.75358,1164.77,0.464622,9.93393,0.35412,0.119082,-1.47992,0.285078,60.5349,4.24678,0.382529,-1.09655,151.227,1.37666,0.313518,-0.825399,5.64981,0.782534,1.60684,452.352,0.125343,0.251456,0.611005,-2.10761,0.986005,0.0621699,104.965,-78.6121,-0.106394,9.11316,0.0200445,0.16515,-0.187212,1.05359,-0.0192944,0.189164,1
4.2101,0.459266,23.8471,0.24947,0.00442478,0.349284,1.28652,0.895857,3.0865,0.179768,3.95013,27.1516,0.807645,0.112221,3.29995,1646.67,0.813762,7.64396,0.201327,0.998546,0.122559,0.35177,162.996,3.04331,0.479627,0.176865,10.8287,1.63912,0.129438,0.266604,7.65891,1.38152,0.592692,433.482,0.0457094,0.290945,-0.108975,-3.95704,1.35218,0.101738,163.821,-10.4637,0.598097,1.74719,0.0,0.22406,0.154722,2.82433,0.430066,0.276186,1
3.90193,0.454827,7.338,0.252539,0.00629591,0.500494,1.18584,0.875153,3.23021,0.206988,4.05927,212.147,0.893452,0.163543,2.956,1942.09,1.06927,11.4997,0.239244,1.12476,0.252934,0.316894,194.134,3.52688,0.455128,-0.120413,18.8733,1.51529,0.146345,0.131461,7.32303,1.27101,0.667618,328.018,0.121761,0.346897,0.559941,-4.14998,1.31975,0.0876584,155.774,-19.6127,0.408489,2.94308,0.00104932,0.191504,0.0864341,1.69119,0.672138,0.226067,1
4.04244,1.00929,205.31,0.196744,0.0220588,0.137532,1.01701,0.835157,3.7287,0.15477,4.71688,379.491,0.0946361,0.73854,2.12104,1153.85,0.534512,14.183,0.252941,0.444422,-2.85407,0.255882,76.6483,2.39004,0.461036,-1.90147,57.0925,1.16087,0.1538,-0.155251,6.77703,0.945535,1.60313,243.115,0.0542289,0.287503,1.24869,-2.21339,1.66022,0.11342,145.618,-21.1046,-0.0200008,9.51029,0.0132353,0.187228,-0.790682,1.16092,0.926022,0.246002,1
4.63552,0.662732,108.001,0.215166,0.0227273,0.217047,0.923475,0.890786,3.36602,0.113841,4.27357,65.4439,0.774139,0.28691,3.45863,1514.88,0.726932,22.1018,0.22601,0.458497,-0.292802,0.286616,239.224,2.35612,0.499413,-0.177198,185.246,1.81684,0.131282,0.374089,8.27299,1.21897,1.77329,436.221,0.0455572,0.192105,0.706821,-2.18902,1.60573,0.118156,190.978,53.0115,-0.294913,3.00006,0.0,0.237229,-0.525884,2.86877,4.82307,0.260349,1
4.46333,4.65111,22.4585,0.204654,0.0,0.192417,0.415233,0.857649,2.94948,0.205734,4.08688,27.2449,0.927435,0.104656,1.91434,290.979,0.129634,8.99557,0.19802,0.695055,0.593265,0.341584,19.1169,7.94536,0.495521,0.396251,26.7208,1.36349,0.182851,-1.2869,4.72347,1.82366,0.83898,482.669,0.0228203,0.359855,0.88473,-2.50857,1.09113,0.0609783,118.952,-16.1977,2.99451,2.9326,0.0,0.0618706,0.303067,1.98968,1.20089,0.253208,1
4.08884,0.678891,105.755,0.299319,0.00253807,0.143707,0.896796,0.781063,3.24,0.171543,4.23724,311.622,0.953337,0.0820718,1.72674,861.644,0.462565,2.79283,0.291878,1.07235,1.46648,0.327411,48.8862,7.00951,0.491254,0.409171,9.31159,1.55788,0.146305,0.271529,7.30928,1.78391,0.333125,217.777,0.0706156,0.362115,0.0857885,-3.72489,1.22676,0.0653755,170.757,1.62402,0.353175,2.76105,0.0,0.104053,0.599986,2.88942,1.63549,0.298047,1
3.65458,1.31704,106.145,0.193937,0.00666667,0.0794806,1.17725,0.896619,3.28008,0.198535,4.25267,-0.739624,0.318719,0.116286,2.37867,775.445,0.467941,41.957,0.28,0.800274,0.475966,0.322222,101.964,3.83574,0.454239,0.30466,69.9061,1.1727,0.253685,-0.64254,4.72208,1.14835,0.864298,486.874,0.156917,0.185522,2.16043,-3.01149,1.4541,0.0839671,102.187,5.42604,1.40247,7.0058,0.0,0.123021,0.157406,1.40738,0.753736,0.202191,1
3.10801,1.0533,284.857,0.343333,0.00863931,0.0,0.97909,0.912703,3.45375,0.21645,4.22924,0.748718,0.63255,0.117736,2.71757,1070.72,0.610488,16.4895,0.330454,0.427567,1.08685,0.321814,68.335,4.3795,0.486066,0.958096,47.132,1.26677,0.235831,-0.74779,5.2006,0.952462,1.88733,469.633,0.116574,0.317089,1.91857,-1.89391,1.28682,0.0644938,93.1281,-29.936,1.17834,6.55402,0.0,0.129114,0.361007,0.855761,-0.0879956,0.158464,1
3.68811,0.529135,26.1969,0.245725,0.00330033,0.48414,1.14203,0.866531,3.1546,0.201086,4.06341,298.295,0.93318,0.171846,2.68322,1736.05,1.01293,12.9128,0.233223,0.941405,0.569674,0.374037,149.003,4.18008,0.48913,0.148996,11.0679,1.49729,0.158574,0.156038,7.02324,1.30337,0.855221,258.075,0.124971,0.367155,0.13974,-3.84312,1.46482,0.0946487,163.594,-16.9434,0.0768044,3.9225,0.0,0.146955,0.247476,1.35192,0.0126691,0.209615,1
4.79844,1.15823,18.0949,0.266042,0.0,0.253919,0.641183,0.764304,3.28955,0.124681,4.08984,252.302,-0.29425,0.0420002,1.66833,635.632,0.298933,4.3265,0.254669,1.23966,0.914268,0.36163,57.7525,3.2982,0.462832,0.986159,142.437,1.74711,0.13278,0.171512,8.80064,1.41903,0.494513,265.315,0.0326407,0.3049,-0.0657039,-3.20654,1.12363,0.117411,165.803,-0.0308097,0.708116,3.77242,0.0,0.178658,0.414254,3.03425,1.5305,0.2859,1
3.74034,2.11087,14.4762,0.266895,0.00683371,0.460383,1.08164,0.859569,3.25875,0.242014,4.28286,180.682,-0.403328,0.136976,1.94438,637.756,0.274628,6.5774,0.261959,0.747883,1.18404,0.350797,35.3373,4.34806,0.49585,0.671828,17.8436,1.28908,0.192069,-0.45617,6.4561,1.22497,0.880098,372.049,0.0418714,0.356153,1.64427,-3.0856,1.19936,0.0625595,115.434,-21.7846,1.47781,3.99002,0.0,0.134066,0.370734,2.13826,0.407503,0.225601,1
3.78184,0.370719,15.4297,0.226542,0.0199241,0.435978,1.16039,0.848456,3.17336,0.195391,4.26291,228.86,0.990819,0.344906,2.77668,1868.71,1.08654,5.94438,0.217268,1.25128,-0.217819,0.330171,154.818,3.4795,0.497313,-0.074747,10.5697,1.43525,0.110349,0.245875,7.89833,1.35156,0.353719,239.906,0.0879567,0.331081,0.546575,-5.04224,1.44815,0.0945586,173.82,-3.60159,0.281953,3.37708,0.000948767,0.174187,-0.00898821,1.4683,-0.0825432,0.264326,1
3.77847,0.286493,178.32,0.264208,0.0100733,0.212912,1.29538,0.888353,3.05492,0.185864,3.96165,207.169,0.948539,0.0702489,3.03959,2012.21,1.18563,10.0281,0.20696,1.29076,1.02979,0.375458,212.723,3.67177,0.462356,0.33785,2.16833,1.54537,0.135889,0.334095,7.90652,1.43875,0.446928,304.153,0.0975892,0.333883,0.27633,-4.40978,1.12945,0.0887929,176.65,-13.1447,0.514785,2.45502,0.0,0.181899,0.358673,3.01623,0.521517,0.254801,1
2.75679,0.127679,190.708,0.262606,0.0322321,0.378514,1.25682,0.957203,2.71576,0.203695,4.01725,150.828,0.992512,0.364986,6.56054,5045.06,3.09036,9.96436,0.153102,0.719818,-0.0769481,0.423852,581.558,3.28757,0.482193,0.158268,35.5271,1.37997,0.160861,0.223699,7.78818,1.24333,0.319283,303.752,0.100453,0.293073,0.653187,-4.8104,1.59508,0.0974938,191.959,-8.85003,-0.227323,1.07929,0.0016116,0.206781,-0.0881731,1.8752,-0.119627,0.241539,1
3.78974,1.33086,6.3546,0.220585,0.00376648,0.370103,1.58672,0.838282,3.41581,0.201979,4.35104,151.509,0.702937,0.431785,2.34012,854.146,0.439472,11.0192,0.305085,0.937294,-0.79468,0.276836,95.9345,3.766,0.467137,0.0638581,11.2372,1.40549,0.208962,-0.311913,5.49291,1.38536,0.817032,401.735,0.0601327,0.240748,0.513071,-3.42906,1.33543,0.0888165,131.798,-7.61988,0.781571,4.55294,0.0,0.134401,-0.0816272,1.63859,0.275226,0.280816,1
4.908,1.63703,36.2916,0.223992,0.0116054,0.181131,1.5332,0.754317,3.53711,0.235427,4.20428,119.478,-0.718803,0.101358,1.97649,577.135,0.240274,4.18394,0.299807,1.21191,2.28646,0.282398,64.9091,4.89083,0.460106,0.583604,1.11251,1.63441,0.0705544,0.583831,6.68836,1.60334,0.414364,389.425,0.094458,0.376932,0.167399,-3.83359,1.03444,0.108327,172.292,43.3461,0.281427,3.65929,0.0,0.137064,0.140002,5.5126,4.57092,0.245849,1
2.9417,0.174521,23.0517,0.240601,0.0362438,0.408347,1.10589,0.917022,2.93462,0.194363,4.1895,197.223,0.998969,0.491128,4.66707,3532.97,2.22184,16.2668,0.184514,0.921745,-0.0881498,0.377265,416.578,3.32229,0.48816,0.110562,16.1812,1.26805,0.125172,0.25014,7.36883,1.35428,0.203552,246.627,0.0905912,0.308825,1.31403,-5.20609,1.64998,0.0971641,197.932,14.2437,-0.383918,1.20844,0.00411862,0.18748,-0.241407,1.38083,0.00979458,0.250948,1
4.51833,0.505488,16.6728,0.306785,0.0,0.0,0.828939,0.809878,3.18575,0.154861,4.07045,-1.68048,0.697615,0.0508174,2.00072,1050.38,0.514283,7.71049,0.260922,1.03707,1.31729,0.377427,61.348,3.96848,0.461007,0.670598,11.3864,1.68699,0.143934,0.0754569,8.62538,1.40234,0.330936,328.353,0.0502093,0.332142,-0.298885,-3.58129,1.07332,0.0873678,156.904,-21.9024,0.50768,2.87325,0.0,0.191628,0.698659,3.70381,1.49622,0.274529,1
2.82557,0.406255,13.7003,0.251924,0.0184182,0.414645,1.06542,0.89049,3.39612,0.225604,4.33177,339.68,0.931977,0.349448,2.91138,2262.14,1.43954,16.0829,0.303359,0.47338,0.0947593,0.277356,140.983,4.87185,0.491176,-0.607214,32.6126,1.21407,0.180322,-0.257634,5.64492,1.07143,0.390618,251.137,0.119725,0.331795,1.35584,-4.44725,1.64607,0.0614468,150.758,-23.7588,-0.164336,5.59305,0.00108342,0.110958,0.0141949,0.851737,0.225024,0.224667,1
3.95012,0.617142,91.1774,0.272338,0.0138889,0.0,1.47732,0.885266,3.18972,0.202483,4.24353,0.957825,0.983672,0.194294,2.89256,1284.29,0.638438,15.827,0.22601,1.15143,1.06413,0.35101,157.067,3.81385,0.488209,0.254524,19.3501,1.63656,0.132204,0.582419,7.03529,1.57728,0.931384,452.669,0.113699,0.327781,-0.0648012,-2.98945,0.975267,0.0981058,152.295,9.71811,1.14034,2.70815,0.0,0.181902,0.432323,2.63051,0.611225,0.255339,1
3.0459,0.9347,68.4824,0.260284,0.00785855,0.293519,1.11845,0.893722,3.53574,0.279576,4.12502,100.668,0.859857,0.153024,2.61316,1168.08,0.698525,26.4007,0.390963,0.589405,1.10491,0.302554,70.3222,4.68803,0.493002,0.669396,65.5408,1.04077,0.168883,-0.558886,4.71755,0.885633,1.63406,439.05,0.157735,0.295431,3.26682,-2.01279,1.16772,0.0550083,93.514,-27.9402,0.792072,5.68478,0.0,0.133947,-0.0155282,0.56804,-0.23154,0.208353,1
4.38634,0.463068,245.057,0.303766,0.00738007,0.123195,1.33897,0.913008,3.47823,0.151595,4.17785,87.6574,0.163959,0.410531,4.29368,2786.6,0.957858,154.996,0.218942,0.838337,-1.58117,0.297663,346.724,2.10559,0.360353,-0.423985,238.644,1.52255,0.187012,-0.343002,8.86265,0.496726,2.06495,432.514,0.114003,0.227376,0.0400134,-1.92396,1.39529,0.134865,148.93,-57.5027,0.0383324,5.5925,0.00369004,0.333619,-1.01213,1.3728,0.405009,0.168963,1
3.73582,1.78132,21.2003,0.272997,0.0,0.285783,0.89184,0.795436,3.36631,0.201669,4.44134,259.128,0.263208,0.163178,1.74954,628.086,0.314414,7.92107,0.269231,0.630869,1.05347,0.313765,34.6436,5.36872,0.422372,-0.138127,45.4667,1.53984,0.177432,-0.125744,6.87437,1.03596,0.574762,252.551,0.0849091,0.348933,0.0192771,-3.76252,1.47711,0.0681526,150.956,-14.9189,-0.0458973,4.12265,0.0,0.0979468,0.383653,2.35297,4.6882,0.214613,1
2.91199,0.240889,55.1055,0.257074,0.0311027,0.157933,0.919968,0.910364,3.41322,0.193781,4.3186,187.928,0.986103,0.413489,4.0207,3606.57,2.31965,15.1179,0.317625,0.321608,0.42434,0.257304,273.987,4.89405,0.492522,-0.652387,94.749,1.05479,0.20877,-0.152346,5.26249,1.05216,0.541908,259.588,0.11012,0.266003,1.98135,-4.34197,1.80369,0.0609579,161.028,-22.5298,-0.557872,6.06057,0.00659755,0.113507,-0.520655,0.382067,-0.0456974,0.228194,1
3.58447,1.02265,8.29563,0.228796,0.00451807,0.484768,1.05665,0.824133,3.34911,0.217394,4.38639,408.654,0.401929,0.214552,1.92598,922.544,0.540027,7.34759,0.316265,1.00043,1.08836,0.307229,71.2011,5.50578,0.485523,0.365618,20.0508,1.45285,0.115527,0.0487454,6.38866,1.45718,0.42706,161.471,0.0929928,0.404433,0.593601,-3.70757,1.38433,0.0778786,140.554,-3.33709,-0.00382159,3.01414,0.0,0.0940692,0.353363,0.971513,0.0402164,0.245376,1
3.89612,0.587502,52.007,0.282724,0.0124717,0.322749,0.952342,0.844882,3.18696,0.168508,4.31627,271.33,0.847602,0.288421,2.33554,1380.3,0.798775,8.33251,0.238095,1.04998,0.383516,0.35034,75.6487,4.94904,0.475885,0.0686232,17.1993,1.53485,0.182459,0.202654,7.39722,1.2953,0.542396,222.079,0.0820535,0.348587,-0.237689,-4.15225,1.36036,0.0702442,174.811,-11.8876,0.0722239,4.20369,0.0,0.124012,0.255142,2.10849,0.540041,0.235098,1
3.80624,0.704191,22.3004,0.236488,0.0283251,0.365724,1.5476,0.871123,3.43759,0.204112,4.3846,211.016,0.688861,0.242125,2.29579,1225.95,0.717834,5.64886,0.251232,1.35163,1.88254,0.300493,86.064,4.15539,0.47673,0.168843,17.4657,1.3725,0.113893,0.460051,5.982,1.36312,0.462246,313.978,0.0823615,0.338267,0.522996,-4.4368,1.31563,0.0726949,182.029,45.821,-0.297972,3.38194,0.0,0.131445,-0.110463,1.7672,1.07982,0.222265,1
3.39266,0.701493,27.3352,0.23221,0.00938967,0.381476,1.33885,0.894375,3.4143,0.215507,4.30467,150.515,0.893578,0.206213,2.74373,1385.59,0.877237,22.4437,0.323944,0.970052,0.792236,0.28795,130.447,5.63818,0.488539,-0.242543,36.6541,1.14314,0.201821,-0.312367,4.16188,1.3088,1.05166,401.783,0.124687,0.286397,2.35259,-3.25211,1.38252,0.072093,125.889,-7.5215,0.191525,5.50076,0.0,0.0974455,-0.0759015,0.75416,0.265839,0.208248,1
3.69024,0.681608,94.1942,0.255762,0.0058548,0.148822,1.04723,0.810114,3.2803,0.181433,4.43833,406.135,0.832007,0.19877,1.81823,1090.94,0.628139,3.21992,0.263466,1.06757,0.732129,0.319672,85.2274,6.00301,0.468473,0.170535,7.23599,1.60943,0.14374,0.0341475,7.03305,1.6883,0.323883,86.3031,0.0923607,0.393419,0.387901,-4.36766,1.39766,0.0803032,165.976,-8.76448,0.209153,3.66709,0.0,0.0901068,0.385981,1.59018,0.225605,0.271508,1
