V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,y1,y2,y3,y4
0.795442209,0.597020165,0.676226617,0.224916475,0.429491995,0.412333745,0.347359046,0.179259513,0.215837046,0.228868448,0.205999181,0.131288379,0.08877175,0.108705914,0.107154624,0.073315394,0.035612119,0.051591094,0.058174782,0.041385269,0.802571859,1.155811044,0.958488509,0.878766645,0.761417713,0.717299821,0.593898219,0.461884435,0.45259391,0.481626256,0.475494182,0.467847939,0.412481587,0.380805497,0.334969528,0.271621612,0.241021089,0.240571188,0.23433065,0.236696964,0.615151149,0.746800533,1.051430908,1.143916011,1.226652066,1.10502176,1.051914804,1.069010913,1.09061893,1.023192771,0.915028033,0.988224601,0.9702204,0.905505783,0.895014444,0.872778882,0.868353542,0.80528349,0.646701477,0.584896811,0.581461392,0.636591988,0.769347175,0.923122823,1.091630928,1.165655802,1.516142023,1.711108622,1.88905181,1.451330737,1.732801559,1.451111861,1.398563047,1.361496169,1.334327515,1.28924146,1.367248533,1.26986806,1.377348412,1.266222995,-1,1,1,1,-1
0.639665818,0.532639619,0.519430971,0.157435152,0.386211932,0.331658152,0.269202315,0.153916905,0.176994533,0.206053333,0.190056127,0.135219533,0.105010448,0.091807926,0.121847142,0.104093132,0.052958749,0.047136854,0.069237181,0.063155485,0.87138639,1.237775997,1.034665659,0.889071887,0.8200524,0.691826022,0.639351762,0.545540619,0.498840133,0.529196445,0.514191127,0.474475685,0.44169394,0.438754991,0.404184811,0.361504929,0.319011656,0.326935049,0.336816472,0.332646246,0.597015655,0.732472358,1.019677596,1.088039175,1.066062166,1.058707992,1.028674025,0.955353037,0.933112731,0.968959852,0.915685483,0.873635556,0.91254886,0.890123745,0.869691743,0.837088529,0.751865153,0.746505441,0.714961084,0.683495631,0.585873017,0.66314314,0.787263529,1.023688996,1.225685903,1.495910816,1.823807452,1.569929785,1.510696196,1.413361205,1.49265825,1.289717237,1.171329221,1.099379601,1.138481146,1.059446911,1.198490492,1.26668814,1.423247879,1.249251408,-1,1,1,1,-1
0.485565179,0.433564654,0.432407569,0.140547941,0.294223641,0.298026755,0.263257604,0.126209517,0.131879527,0.178102732,0.16877505,0.09313424,0.062933318,0.072988881,0.093346668,0.069777384,0.028054342,0.041267401,0.054575668,0.038667479,0.898288135,1.273259922,1.032895192,0.901844521,0.830569089,0.710771282,0.606891853,0.484845602,0.469930563,0.523120109,0.52659008,0.515271527,0.457492308,0.42563145,0.371383703,0.325417594,0.282535777,0.286192859,0.302181325,0.307618138,0.574741683,0.671383162,0.835638583,0.917436646,0.84507743,0.916741032,0.920576071,0.920319537,0.96179672,0.987831396,0.987559383,1.028689987,1.013639426,1.053900475,1.080165455,1.05981157,0.945933962,0.87265299,0.758749926,0.641668533,0.619861735,0.677535264,0.8588332,1.161816099,1.323408561,1.779854567,1.968043889,1.874516724,1.763158854,1.76423997,1.779830898,1.524882392,1.616518885,1.464303336,1.35097647,1.341559325,1.24351941,1.460231597,1.584259556,1.341092158,-1,1,1,1,-1
0.69506289,0.551234105,0.556899055,0.16540921,0.367846642,0.334883513,0.24387341,0.147905315,0.15987111,0.196853707,0.166329825,0.130312894,0.103380505,0.098756488,0.117915241,0.10458494,0.055240392,0.06130098,0.080670326,0.071906824,0.729763244,1.046306373,0.851464945,0.752132721,0.635925453,0.541207407,0.445705242,0.380477072,0.353452475,0.358760378,0.341032618,0.318806158,0.288068698,0.256595227,0.25889379,0.233447117,0.211759055,0.215224405,0.211297035,0.204010101,0.621819361,0.776105049,0.989759845,1.111791641,1.119247942,1.091141983,1.180878104,1.186449743,1.055539294,0.991705825,0.983542959,0.964260278,0.930963572,0.982153943,0.986338259,1.007031534,0.999195148,0.86541561,0.764435602,0.708708576,0.518204059,0.57963004,0.690901098,0.842902068,1.095510661,1.233186149,1.349532587,1.495076927,1.713803999,1.744802993,1.434336604,1.568533243,1.545232336,1.45475032,1.484722878,1.508920285,1.602591687,1.500652736,1.633597643,1.474150452,-1,1,1,1,-1
0.648462735,0.553988699,0.573595351,0.203170065,0.348901383,0.355248494,0.289361385,0.161086927,0.164170368,0.21016985,0.187803549,0.115298414,0.065496398,0.088265404,0.104728527,0.075722934,0.028664212,0.042910365,0.051707175,0.041847758,0.841499405,1.19898831,0.939526609,0.818218669,0.677851434,0.596926933,0.516062661,0.436144055,0.374562932,0.357669519,0.369195948,0.362413549,0.321474161,0.295224997,0.259768162,0.222947747,0.186940198,0.176213097,0.17631397,0.17451487,0.598468217,0.735513361,0.960021448,0.996810025,0.955325438,0.940438761,0.953329679,0.9845005,0.972555039,0.983129606,1.036864573,0.942677678,0.950495142,0.927477189,0.989087135,1.004261467,0.895373285,0.810642198,0.758380365,0.726943626,0.562174262,0.658469133,0.747354713,0.885468809,1.031975905,1.198862945,1.31814239,1.241082498,1.160975302,1.161546827,1.397388203,1.303593024,1.138153053,1.223076557,1.110784367,1.0945736,1.072379254,1.004412603,0.918889402,1.172482137,-1,1,1,1,-1
0.75082387,0.601820885,0.643975215,0.229657586,0.430122263,0.413384377,0.335858505,0.203613058,0.225260609,0.253540156,0.211665291,0.179948569,0.132890309,0.128381467,0.138472164,0.129802366,0.061407832,0.072161331,0.092654999,0.071126136,0.892430372,1.380229164,1.206924494,1.058029667,0.981841135,0.877049275,0.802758621,0.641706532,0.613183719,0.630293036,0.640060259,0.600251898,0.552166964,0.556124007,0.49976435,0.420100214,0.408165787,0.382058633,0.404394668,0.399517475,0.609629115,0.850986674,1.213775242,1.446370967,1.404316923,1.476388627,1.29753158,1.351493002,1.23946735,1.161552882,1.177949857,1.18477894,1.131383897,1.076607927,1.00318504,0.95324618,0.926471003,0.944636038,0.856144517,0.81544019,0.576830415,0.642875645,0.738228448,0.852871071,1.056570008,1.237077343,1.580469693,1.833044534,1.369454406,1.617052413,1.470577625,1.436066658,1.318038364,1.15267951,1.158938099,1.159830614,1.165354391,1.062258066,1.16993345,1.26827874,-1,1,1,1,-1
0.536570902,0.481607573,0.475252355,0.158030761,0.335931095,0.33535025,0.27869875,0.150467942,0.146964967,0.184766448,0.177247745,0.135390277,0.08566748,0.092201686,0.112353067,0.090442927,0.051485592,0.062823944,0.082346849,0.062929814,0.954398419,1.252386047,0.98561677,0.874760038,0.714073904,0.662090719,0.589740087,0.476002685,0.454773533,0.469931342,0.454003921,0.435601495,0.397632047,0.376212727,0.327446515,0.294778855,0.280180655,0.270325597,0.277809558,0.285498695,0.6419073,0.857326932,1.185206068,1.345234756,1.387732269,1.441727017,1.413369582,1.5219047,1.292176512,1.339453651,1.244417194,1.321332035,1.180870661,1.133798276,1.244485431,1.224062496,1.055941326,0.913993031,0.855943239,0.846978002,0.568638,0.669821607,0.776562984,0.87758633,1.109726153,1.311753888,1.45137153,1.620322012,1.492362379,1.603401786,1.63624917,1.499002158,1.331435049,1.400055973,1.268977635,1.355124606,1.382291202,1.303790715,1.335900347,1.27123176,-1,1,1,1,-1
0.872076186,0.604627824,0.670572231,0.223322651,0.471951979,0.43211558,0.330443474,0.218478903,0.237910991,0.259138922,0.217189895,0.169228645,0.11103414,0.149085286,0.144894324,0.108570425,0.057067772,0.071873136,0.086888685,0.065893377,0.862031819,1.222750415,0.985505457,0.895582773,0.829764047,0.645512267,0.566258276,0.532764362,0.569146445,0.616700195,0.598370705,0.579999081,0.535498052,0.488810914,0.461391104,0.406148402,0.390035569,0.390355618,0.374402062,0.387751655,0.611924651,0.743618466,1.02976533,1.250674849,1.301749747,1.325239518,1.232953176,1.173937141,1.16052484,1.023252942,0.990622505,0.930985261,1.004251118,1.00165202,0.936966128,0.939778955,0.853157375,0.752662846,0.653398531,0.580954192,0.41604751,0.507058897,0.520063225,0.561830573,0.631536669,0.742815217,0.831028013,0.947454139,1.039190716,1.026270384,1.055294066,1.015846889,1.048321229,1.029490808,0.980648773,0.913913076,0.875001808,0.785757568,0.864653319,0.86559876,-1,1,1,1,-1
0.600512165,0.54759003,0.536211128,0.199379316,0.39856089,0.374064928,0.319499056,0.178827079,0.186249374,0.23402166,0.222534368,0.149856094,0.08760741,0.109689322,0.130254471,0.096056538,0.039674412,0.047481497,0.071564991,0.05460542,1.030193001,1.485840178,1.272672847,1.180460924,0.940619869,0.884057138,0.870862868,0.629642181,0.569578559,0.619756687,0.631749835,0.547202962,0.531669637,0.481591848,0.403562429,0.358020959,0.302386356,0.291462795,0.312704846,0.335990942,0.580736271,0.696475299,0.908854321,1.030415935,1.071319475,1.016520009,0.961263683,1.025078859,1.088565129,1.004975155,0.961857867,1.019123889,1.002142768,1.034794073,0.991780586,0.922293817,0.912824328,0.827606005,0.710485181,0.687829553,0.57654633,0.608768797,0.790272592,1.059966574,1.223453997,1.34932549,1.319803482,1.629932207,1.690891058,1.582803722,1.431056303,1.31804248,1.275048576,1.347748751,1.274849211,1.43693627,1.608528032,1.656693493,1.409286832,1.57423391,-1,1,1,1,-1
0.72409955,0.613606988,0.657010353,0.2447871,0.43010765,0.407382415,0.350077111,0.195338465,0.213778042,0.225753595,0.22426981,0.168521773,0.106559962,0.1344906,0.140832925,0.115816758,0.064255699,0.078475212,0.086670629,0.078184706,0.936599841,1.409349375,1.221704687,0.95994496,0.922304379,0.828898819,0.760103409,0.570516911,0.559612237,0.584385608,0.59537575,0.516393525,0.486420362,0.447216232,0.376765816,0.319221698,0.299062441,0.308479061,0.343385546,0.312213399,0.634256863,0.885281979,1.200208206,1.20002362,1.169035655,1.106361198,1.123346416,1.148707735,1.167842549,1.078996904,1.104631376,1.150812491,1.062725529,1.104121944,1.106546367,1.087519851,1.066487389,1.006750855,0.94939068,0.889874749,0.578182867,0.665339295,0.915884873,1.134982934,1.547967951,1.678878649,1.957338845,1.779086123,1.526550253,1.658430117,1.61623797,1.609560793,1.425595443,1.464264945,1.32466654,1.267022122,1.294195432,1.279695406,1.235445643,1.35277463,-1,1,1,1,-1
0.51577267,0.438004204,0.451017093,0.121913991,0.256515793,0.254425362,0.221350781,0.118437285,0.115238061,0.149977906,0.148230151,0.103503612,0.072949815,0.058520252,0.090622975,0.078226859,0.038049271,0.036829658,0.063248018,0.05237006,0.765999105,1.012023463,0.849487979,0.700968764,0.60421092,0.546437727,0.420917421,0.339361958,0.307805183,0.319869563,0.318768246,0.278368317,0.267527259,0.238744782,0.233272235,0.212080393,0.206924398,0.202084091,0.19359394,0.178208368,0.596353995,0.657133301,0.878018854,0.926435181,0.950993967,0.975932981,0.959586085,0.879427107,0.850863744,0.904989975,0.883082939,0.829706513,0.822553243,0.835136057,0.906136843,0.936902672,0.863758291,0.763241278,0.693924963,0.649369595,0.541593504,0.623026583,0.730667701,0.833232961,1.053794953,1.271011104,1.310738418,1.342749075,1.597955378,1.438516225,1.259809275,1.339439822,1.289772794,1.261535607,1.204269176,1.109001814,1.030665742,1.001155753,1.051813574,1.149565414,-1,1,1,1,-1
0.604624117,0.494541793,0.471523239,0.159358933,0.278865402,0.270217134,0.210771876,0.135904795,0.127933254,0.142891947,0.141853815,0.107114775,0.063715798,0.069604176,0.092169013,0.074890784,0.04746389,0.050086754,0.059044131,0.056396814,0.919160825,1.18037109,0.946185462,0.913952855,0.731907333,0.574405645,0.537152308,0.526848021,0.485004689,0.480977894,0.453401295,0.430974816,0.371625543,0.360045614,0.339819009,0.304938912,0.253280502,0.219074821,0.218467535,0.239406154,0.587854482,0.77415476,1.027241644,1.154422823,1.170261085,1.177184971,1.158031852,1.04916485,1.054618297,0.971797618,0.900019702,0.915828464,0.842839917,0.858182404,0.819425147,0.833635591,0.789371175,0.667469668,0.607361314,0.571809447,0.605722304,0.670853483,0.786300397,1.028217875,1.111209354,1.338224182,1.490975996,1.757748772,1.946210224,1.633262725,1.549069116,1.369944496,1.345408637,1.195051202,1.297938935,1.331973781,1.26508721,1.311126668,1.34347004,1.417634813,-1,1,1,1,-1
0.585229534,0.487167501,0.475959837,0.160990513,0.342812372,0.312657852,0.270986589,0.146159764,0.143271874,0.208240491,0.185574966,0.12524382,0.095150425,0.093077829,0.114493657,0.092478046,0.052204094,0.059230828,0.076157661,0.061330571,0.760029399,1.047820415,0.833476479,0.71063032,0.625219897,0.506688945,0.458331279,0.36404281,0.333056773,0.352049189,0.353656881,0.349128794,0.31698055,0.295685019,0.284718638,0.25159898,0.229985253,0.217493037,0.204045601,0.209936382,0.591966154,0.736547201,1.018720088,1.178554438,1.23244678,1.275572042,1.192221483,1.203883323,1.1141875,1.117439292,1.073957028,1.067957337,1.031155216,0.931566561,0.996789072,0.964539434,0.971736525,0.908124662,0.875171955,0.76079261,0.541106573,0.632459046,0.796903371,0.933171665,1.276097585,1.474272817,1.543401656,1.452234572,1.705314825,1.565028281,1.344167023,1.47761298,1.417470891,1.391881964,1.300071234,1.180473448,1.266390434,1.232914097,1.187636385,1.338430084,-1,1,1,1,-1
0.597842281,0.472972329,0.476577696,0.133459598,0.320399883,0.267525916,0.201409831,0.107808797,0.121945641,0.136172728,0.130497548,0.088133859,0.068770973,0.073271151,0.077610378,0.070893747,0.033121929,0.042503217,0.048683441,0.042112456,0.841626861,1.088242051,0.882629962,0.767602154,0.686532193,0.554315497,0.477358094,0.442345723,0.414600562,0.400579593,0.37041412,0.324947778,0.330053811,0.317275892,0.295586047,0.281511097,0.255105488,0.23942911,0.260170803,0.240295702,0.624562486,0.79105953,1.094914726,1.242083861,1.256667375,1.194121866,1.160469151,1.211857855,1.17414394,1.126948169,1.113882945,1.090214718,1.078307023,1.081384553,1.075105482,1.03042278,0.992130631,1.014650953,0.880564489,0.813422079,0.540087623,0.617547659,0.697197789,0.835229396,1.059674165,1.241405262,1.110294331,1.424338701,1.350717543,1.540120627,1.453743264,1.41657358,1.375760921,1.286529831,1.118462098,1.232553601,1.27027065,1.265445132,1.341740302,1.267799328,-1,1,1,1,-1
0.677601952,0.487319065,0.519982262,0.169990388,0.352624074,0.319476251,0.261101125,0.147405467,0.172502581,0.211016165,0.183937883,0.120291913,0.093399306,0.111296481,0.121736149,0.095126354,0.051251324,0.06137536,0.084334353,0.065530468,1.004001142,1.436094515,1.212767735,1.007915207,0.880660591,0.816532913,0.758728521,0.651687819,0.574717842,0.595756083,0.605737207,0.566397993,0.513380912,0.492078039,0.455449777,0.385387138,0.364832785,0.358019016,0.380277743,0.392911509,0.551323152,0.601938501,0.719758062,0.752398969,0.810523771,0.790640872,0.790648335,0.757446249,0.756828573,0.764476394,0.761208606,0.77865722,0.787483056,0.757900254,0.737776448,0.701865163,0.640668436,0.606779944,0.65059202,0.637156965,0.504311294,0.585223115,0.648958313,0.792392981,0.948975357,1.030449584,1.312529885,1.613839557,1.360604585,1.602257934,1.415608749,1.444995289,1.328810461,1.182517869,1.034096077,1.132491229,1.225893586,1.240212717,1.111319186,1.145733824,-1,1,1,1,-1
0.610229311,0.488737085,0.532843068,0.149797548,0.33942859,0.30334523,0.251773722,0.133605568,0.13414221,0.165514426,0.164739922,0.1281282,0.083315382,0.092130046,0.112499181,0.0984859,0.047959887,0.059421665,0.075012677,0.068051779,0.978910554,1.309043716,1.054171827,0.939330354,0.75011503,0.658271963,0.635186856,0.562643486,0.509350813,0.505890139,0.452487811,0.445716326,0.429776145,0.442146554,0.409602894,0.352951827,0.326385556,0.346395203,0.366997557,0.35160916,0.61015549,0.777837574,1.004201079,1.114494489,1.096518376,1.006145939,0.969092994,0.973812135,0.978988023,0.882522808,0.917695164,0.952784092,0.964800562,0.92980072,0.924837754,0.883282924,0.803542,0.713959579,0.672470045,0.619573917,0.563574493,0.641657676,0.783235834,0.945593095,1.080435308,1.200231212,1.349805417,1.494718729,1.476184143,1.433580566,1.253318678,1.243054154,1.351994749,1.201281013,1.19864697,1.036974576,1.114527744,1.06460362,1.226985326,1.071011641,-1,1,1,1,-1
0.702081124,0.576041038,0.599155525,0.187381233,0.350721551,0.343627584,0.268120525,0.163327368,0.165878028,0.204325617,0.177711341,0.143811795,0.103284975,0.101661616,0.119566652,0.101748584,0.052497165,0.048817454,0.079763439,0.064417944,0.768397065,1.081556745,0.89406893,0.758592453,0.650687951,0.591584112,0.536406944,0.442917885,0.392983375,0.406939597,0.409977817,0.374840051,0.33711795,0.294857983,0.254223085,0.217334207,0.194707468,0.201403838,0.211841014,0.223378389,0.639520577,0.884840411,1.271961924,1.429549651,1.594670652,1.509848005,1.428936537,1.384561075,1.399220659,1.282912085,1.158485826,1.255179636,1.29709006,1.394937457,1.272062804,1.272987077,1.196326266,1.08074301,0.989090883,0.863995403,0.566475492,0.619673324,0.766084193,0.96514004,1.298431749,1.381426785,1.47990164,1.862897497,1.57412791,1.715246592,1.536950949,1.37711234,1.215673563,1.256570684,1.246750312,1.178242297,1.232185222,1.280486232,1.20895626,1.250162187,-1,1,1,1,-1
0.633518514,0.49744728,0.497266615,0.188624414,0.341560815,0.32847396,0.26925178,0.160306283,0.174370364,0.190006168,0.183816841,0.120661237,0.09029435,0.099368075,0.117382341,0.087988922,0.044274287,0.057626055,0.0701337,0.053078852,0.867410635,1.160523938,0.892807963,0.774301735,0.659916678,0.610548868,0.555343806,0.407354215,0.394512562,0.436802612,0.445144766,0.422815442,0.403129962,0.367655602,0.331317121,0.275721136,0.254844484,0.260434081,0.26746228,0.264457408,0.55926777,0.733167729,0.992153981,1.155557823,1.169327813,1.221526609,1.120361692,1.104306993,1.119387055,1.041557151,1.084986436,1.059639044,1.08050617,0.994169788,0.997966661,0.956699657,0.858125838,0.777400257,0.653926467,0.603725669,0.618881044,0.682909058,0.863532883,1.19320439,1.219509621,1.603812465,1.888771053,1.900243136,1.930394774,1.718648977,1.574766179,1.377417804,1.399300599,1.225103993,1.230001029,1.323870006,1.379082603,1.405253426,1.462696856,1.256268006,-1,1,1,1,-1
0.717304051,0.602333663,0.613694486,0.230330379,0.393851461,0.385259165,0.306286604,0.185794275,0.193541444,0.225367113,0.184162957,0.155604212,0.105365831,0.111762759,0.12146595,0.104457316,0.055928656,0.054865043,0.07596068,0.067072384,0.851616382,1.251488845,0.992863926,0.898507146,0.744657204,0.695311135,0.668167382,0.562126244,0.539431792,0.542652659,0.544962744,0.510886693,0.48116167,0.476069277,0.451887835,0.418121911,0.386767611,0.376743913,0.395267912,0.397789829,0.604552283,0.736200065,0.960674826,1.267315948,1.082925281,1.054508854,1.000985125,0.93634625,1.033278782,0.999017808,1.023096286,1.049468705,1.068968574,0.980642242,1.014472628,1.014316567,0.946993423,0.958372664,0.866779032,0.760857994,0.484413165,0.574026376,0.644687844,0.70911784,0.880982507,0.989238992,1.136077744,1.087390111,1.204719851,1.113408174,1.142912548,1.082236783,1.087703606,1.15486352,1.141017287,1.072756572,1.168447127,1.121835325,1.162162534,1.160340743,-1,1,1,1,-1
0.688903311,0.525708507,0.535688961,0.162089535,0.363582382,0.34473079,0.270017671,0.134462467,0.134784421,0.170838386,0.171576907,0.117172158,0.076697989,0.087695203,0.10590856,0.089645034,0.054422341,0.059491229,0.076992188,0.061834688,0.74929124,1.020457044,0.791806259,0.688120326,0.590860249,0.490390472,0.463355562,0.354426041,0.31227572,0.343361854,0.334036407,0.314669226,0.279068834,0.27634556,0.242760545,0.194421146,0.173973709,0.162866332,0.17304973,0.1747162,0.603038246,0.808453489,1.141441757,1.396283067,1.365773721,1.341425283,1.214894125,1.180755481,1.116397571,1.066151451,1.006704327,1.01139683,0.918260925,0.962188033,0.86528023,0.815429386,0.78227496,0.6831721,0.69779315,0.651604984,0.593264696,0.657035265,0.768042555,0.939731093,1.191496072,1.365280742,1.538942938,1.64628541,1.555393585,1.543817725,1.532374564,1.373811342,1.449208187,1.415281898,1.158092243,1.303904801,1.220695173,1.410661718,1.288033766,1.359728373,-1,1,1,1,-1
